time_s,mid_lateral_m,mid_vertical_m,mid_local_roll_L_deg,mid_local_roll_R_deg,mid_system_roll_deg
289.6,31.240907553197758,-1.148488055886824,4.179973542039787,4.17996228544431,0.7806111693680579
289.65000000000003,31.020310948248618,-1.0938143964407225,4.075155491249169,4.075143337561425,0.7800122521576045
289.7,30.80109370059624,-1.03842713232622,3.965108933756841,3.965096012510921,0.7793674593117148
289.75,30.583389350041426,-0.9823850959396945,3.851576670694481,3.851563120210732,0.7786231746509285
289.8,30.367347412574016,-0.9257227609869109,3.736351246064622,3.736337210992912,0.7777287223368998
289.85,30.153137347447817,-0.8684556665180108,3.6212555531478174,3.6212411822839123,0.7766376252169823
289.90000000000003,29.940951838994778,-0.8105861759059367,3.5081225344481513,3.5081079787777707,0.7753087245933876
289.95,29.73100789894663,-0.7521082525969834,3.3987699904044657,3.3987554012470413,0.7737070246024015
290.0,29.52354472671214,-0.6930102260531406,3.29496771010125,3.2949532371902865,0.7718041626132524
290.05,29.318818102950445,-0.6332750955265487,3.1983965222923714,3.1983823116543535,0.7695784805975421
290.1,29.117092095396067,-0.5728786410700168,3.1106017596685094,3.1105879512423926,0.7670147605386408
290.15000000000003,28.9186297090184,-0.5117862933089907,3.0329461423094535,3.0329328673620894,0.7641037615531021
290.2,28.72368452703503,-0.44995016652448167,2.966568394090559,2.966555772597158,0.7608417315861399
290.25,28.53249520439093,-0.387307746237019,2.912353523960091,2.912341662198776,0.7572300480212307
290.3,28.345283918419252,-0.3237834004856596,2.8709186575142667,2.870907646144384,0.7532750724388442
290.35,28.162258766981925,-0.2592932236227675,2.842615137378472,2.8426050502243436,0.7489882056069059
290.40000000000003,27.983618969990655,-0.19375289065587661,2.8275442284458703,2.8275351221012164,0.7443860313856222
290.45,27.80956092933637,-0.12708742018869032,2.8255811536142303,2.8255730678443873,0.739490375290374
290.5,27.64028298941308,-0.05924122726993633,2.836401108984246,2.8363940677694375,0.7343280975026809
290.55,27.4759871868127,0.009813264025603008,2.85950166094314,2.859495673911291,0.728930495505388
290.6,27.31687724632761,0.08006985542256473,2.894218249736349,2.894213313702065,0.7233322924160496
290.65000000000003,27.163153268935297,0.1514863993182226,2.939732679767194,2.939728780130831,0.7175703022956161
290.7,27.01500459585556,0.22398613876663065,2.99507748948534,2.995074601339561,0.7116819567446555
290.75,26.872602902033908,0.2974617446999249,3.05914105103928,3.059139139952178,0.7057039182651247
290.8,26.736097505863242,0.3717807632625255,3.13067858350257,3.130677606061481,0.6996709821065988
290.85,26.605614215695137,0.44679110199214156,3.208332914601193,3.208332818878194,0.693615387545558
290.90000000000003,26.48125799012932,0.5223254770469378,3.290666246923611,3.290666973043142,0.6875665479271222
290.95,26.363118600466326,0.5982042946154367,3.3762011815014388,3.376202662450561,0.6815511019063368
291.0,26.25127768226095,0.6742370570353509,3.4634667218792163,3.46346888461716,0.6755931192361708
291.05,26.145815274682658,0.7502228695857883,3.551043635488909,3.5510464023123696,0.6697142828323455
291.1,26.046814224015208,0.8259508359340281,3.6376037025228847,3.6376069925583434,0.6639339147878907
291.15000000000003,25.954361542817708,0.9012010281465922,3.721938885783377,3.721942616433038,0.6582687986158191
291.2,25.868546712212925,0.9757463701318493,3.8029787708868232,3.8029828590628925,0.6527328424465543
291.25,25.789457698396074,1.049355331698231,3.8797970254018805,3.8798013884406437,0.6473366964190055
291.3,25.717175895687394,1.1217949696821834,3.951609429342344,3.951613985575807,0.642087460324851
291.35,25.65177121241502,1.1928337099757105,4.017766818328558,4.017771487379713,0.6369885901241881
291.40000000000003,25.59329814473173,1.2622433894148042,4.077746002579598,4.077750705510181,0.6320400477649866
291.45,25.54179312246582,1.3298004144765834,4.131140674571554,4.131145334029588,0.6272386638627694
291.5,25.497272893845057,1.395286306269282,4.177653003483955,4.177657543968039,0.6225786259114268
291.55,25.459733436227015,1.458488218644943,4.217085561108953,4.217089909398193,0.6180519864648343
291.6,25.42914892270148,1.5192001015041967,4.249332789202219,4.249336874918063,0.6136491112727626
291.65000000000003,25.405470589185164,1.5772249836726506,4.274371477813765,4.274375234010407,0.6093590445447975
291.7,25.38862577234068,1.6323784268604054,4.292250465199644,4.29225382884639,0.605169832682347
291.75,25.378517718966087,1.684492703106832,4.303080589549795,4.303083501783517,0.6010688911488249
291.8,25.37502683226472,1.7334208607926849,4.3070263913138405,4.307028797398263,0.5970435013576314
291.85,25.378013753292226,1.7790397270663845,4.304300894743248,4.304302743755932,0.5930814808341215
291.90000000000003,25.38732414354625,1.8212511150185584,4.295163956919282,4.295165201269576,0.5891719937451008
291.95,25.402794416733784,1.859981008743882,4.279923406603463,4.279924001538037,0.5853063873168832
292.0,25.424257194498065,1.895177126625784,4.258936943881154,4.2589368471396165,0.5814788842329903
292.05,25.451545130537337,1.9268057950443613,4.232612017706718,4.232611189444371,0.5776869563943854
292.1,25.48449205225766,1.9548493033196084,4.2014009953394815,4.201399398350473,0.5739312596902069
292.15000000000003,25.52293105585819,1.9793047501820165,4.165789975459479,4.165787575637103,0.570215110656634
292.2,25.56669007145239,2.00018486142287,4.126281353961874,4.126278120854048,0.5665436048628264
