passage_index,passage_id,span,gate_index,catwalk,subsystem,mct_node,component_id,component_name,authority_category,authority,quantity_at_station_per_catwalk,unit_weight_kn,weight_kn_per_catwalk_station,mass_tonne_per_catwalk_station,original_distribution_node_count,original_weight_kn_per_node,original_mass_tonne_per_node,original_ansys_nodes,original_mass21_elements,relocation_note
19,H19,south_side,61,1,bottom,568,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,568;1296;2024;2752;3480;4208;4936;5664;6392;7120;7848;8576;9304;10032;10760;11488,500544;501237;501930;502623;503316;504009;504702;505395;506088;506781;507474;508167;508860;509553;510246;510939,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,bottom,568,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,568;1296;2024;2752;3480;4208;4936;5664;6392;7120;7848;8576;9304;10032;10760;11488,500544;501237;501930;502623;503316;504009;504702;505395;506088;506781;507474;508167;508860;509553;510246;510939,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,bottom,568,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,568;1296;2024;2752;3480;4208;4936;5664;6392;7120;7848;8576;9304;10032;10760;11488,500544;501237;501930;502623;503316;504009;504702;505395;506088;506781;507474;508167;508860;509553;510246;510939,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,bottom,568,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,568;1296;2024;2752;3480;4208;4936;5664;6392;7120;7848;8576;9304;10032;10760;11488,500544;501237;501930;502623;503316;504009;504702;505395;506088;506781;507474;508167;508860;509553;510246;510939,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,gate,1330,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,11978;12373;12768;13163;13558;13953,511148;511219;511290;511361;511432;511503,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,1,gate,1330,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,11978;12373;12768;13163;13558;13953,511148;511219;511290;511361;511432;511503,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,bottom,568,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14586;15314;16042;16770;17498;18226;18954;19682;20410;21138;21866;22594;23322;24050;24778;25506,512058;512751;513444;514137;514830;515523;516216;516909;517602;518295;518988;519681;520374;521067;521760;522453,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,bottom,568,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14586;15314;16042;16770;17498;18226;18954;19682;20410;21138;21866;22594;23322;24050;24778;25506,512058;512751;513444;514137;514830;515523;516216;516909;517602;518295;518988;519681;520374;521067;521760;522453,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,bottom,568,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14586;15314;16042;16770;17498;18226;18954;19682;20410;21138;21866;22594;23322;24050;24778;25506,512058;512751;513444;514137;514830;515523;516216;516909;517602;518295;518988;519681;520374;521067;521760;522453,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,bottom,568,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14586;15314;16042;16770;17498;18226;18954;19682;20410;21138;21866;22594;23322;24050;24778;25506,512058;512751;513444;514137;514830;515523;516216;516909;517602;518295;518988;519681;520374;521067;521760;522453,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,bottom,568,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14586;15314;16042;16770;17498;18226;18954;19682;20410;21138;21866;22594;23322;24050;24778;25506,512058;512751;513444;514137;514830;515523;516216;516909;517602;518295;518988;519681;520374;521067;521760;522453,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,gate,1330,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,25996;26391;26786;27181;27576;27971,522662;522733;522804;522875;522946;523017,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
19,H19,south_side,61,2,gate,1330,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,25996;26391;26786;27181;27576;27971,522662;522733;522804;522875;522946;523017,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,bottom,646,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,646;1374;2102;2830;3558;4286;5014;5742;6470;7198;7926;8654;9382;10110;10838;11566,500617;501310;502003;502696;503389;504082;504775;505468;506161;506854;507547;508240;508933;509626;510319;511012,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,bottom,646,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,646;1374;2102;2830;3558;4286;5014;5742;6470;7198;7926;8654;9382;10110;10838;11566,500617;501310;502003;502696;503389;504082;504775;505468;506161;506854;507547;508240;508933;509626;510319;511012,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,bottom,646,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,646;1374;2102;2830;3558;4286;5014;5742;6470;7198;7926;8654;9382;10110;10838;11566,500617;501310;502003;502696;503389;504082;504775;505468;506161;506854;507547;508240;508933;509626;510319;511012,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,bottom,646,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,646;1374;2102;2830;3558;4286;5014;5742;6470;7198;7926;8654;9382;10110;10838;11566,500617;501310;502003;502696;503389;504082;504775;505468;506161;506854;507547;508240;508933;509626;510319;511012,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,bottom,646,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,646;1374;2102;2830;3558;4286;5014;5742;6470;7198;7926;8654;9382;10110;10838;11566,500617;501310;502003;502696;503389;504082;504775;505468;506161;506854;507547;508240;508933;509626;510319;511012,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,gate,1363,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,12011;12406;12801;13196;13591;13986,511153;511224;511295;511366;511437;511508,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,1,gate,1363,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,12011;12406;12801;13196;13591;13986,511153;511224;511295;511366;511437;511508,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,bottom,646,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14664;15392;16120;16848;17576;18304;19032;19760;20488;21216;21944;22672;23400;24128;24856;25584,512131;512824;513517;514210;514903;515596;516289;516982;517675;518368;519061;519754;520447;521140;521833;522526,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,bottom,646,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14664;15392;16120;16848;17576;18304;19032;19760;20488;21216;21944;22672;23400;24128;24856;25584,512131;512824;513517;514210;514903;515596;516289;516982;517675;518368;519061;519754;520447;521140;521833;522526,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,bottom,646,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14664;15392;16120;16848;17576;18304;19032;19760;20488;21216;21944;22672;23400;24128;24856;25584,512131;512824;513517;514210;514903;515596;516289;516982;517675;518368;519061;519754;520447;521140;521833;522526,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,bottom,646,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14664;15392;16120;16848;17576;18304;19032;19760;20488;21216;21944;22672;23400;24128;24856;25584,512131;512824;513517;514210;514903;515596;516289;516982;517675;518368;519061;519754;520447;521140;521833;522526,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,bottom,646,large_crossbeam,大横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.32,1.32,0.1346114623699776,16,0.0825,0.0084132163981236,14664;15392;16120;16848;17576;18304;19032;19760;20488;21216;21944;22672;23400;24128;24856;25584,512131;512824;513517;514210;514903;515596;516289;516982;517675;518368;519061;519754;520447;521140;521833;522526,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,gate,1363,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,26029;26424;26819;27214;27609;28004,522667;522738;522809;522880;522951;523022,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
20,H20,south_aux,66,2,gate,1363,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,26029;26424;26819;27214;27609;28004,522667;522738;522809;522880;522951;523022,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,bottom,685,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,685;1413;2141;2869;3597;4325;5053;5781;6509;7237;7965;8693;9421;10149;10877;11605,500656;501349;502042;502735;503428;504121;504814;505507;506200;506893;507586;508279;508972;509665;510358;511051,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,bottom,685,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,685;1413;2141;2869;3597;4325;5053;5781;6509;7237;7965;8693;9421;10149;10877;11605,500656;501349;502042;502735;503428;504121;504814;505507;506200;506893;507586;508279;508972;509665;510358;511051,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,bottom,685,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,685;1413;2141;2869;3597;4325;5053;5781;6509;7237;7965;8693;9421;10149;10877;11605,500656;501349;502042;502735;503428;504121;504814;505507;506200;506893;507586;508279;508972;509665;510358;511051,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,bottom,685,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,685;1413;2141;2869;3597;4325;5053;5781;6509;7237;7965;8693;9421;10149;10877;11605,500656;501349;502042;502735;503428;504121;504814;505507;506200;506893;507586;508279;508972;509665;510358;511051,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,gate,1378,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,12026;12421;12816;13211;13606;14001,511156;511227;511298;511369;511440;511511,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,1,gate,1378,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,12026;12421;12816;13211;13606;14001,511156;511227;511298;511369;511440;511511,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,bottom,685,cross_passage_half,横向通道（每幅计1/2）,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,49.69,49.69,5.067305731184989,16,3.105625,0.3167066081990618,14703;15431;16159;16887;17615;18343;19071;19799;20527;21255;21983;22711;23439;24167;24895;25623,512170;512863;513556;514249;514942;515635;516328;517021;517714;518407;519100;519793;520486;521179;521872;522565,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,bottom,685,main_cable_restrainer,主缆抑位器,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,14.72,14.72,1.5011217621864166,16,0.92,0.09382011013665104,14703;15431;16159;16887;17615;18343;19071;19799;20527;21255;21983;22711;23439;24167;24895;25623,512170;512863;513556;514249;514942;515635;516328;517021;517714;518407;519100;519793;520486;521179;521872;522565,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,bottom,685,gate_bottom_beam,猫道门架下横梁,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,3.18,3.18,0.324291250254946,16,0.19875,0.020268203140934124,14703;15431;16159;16887;17615;18343;19071;19799;20527;21255;21983;22711;23439;24167;24895;25623,512170;512863;513556;514249;514942;515635;516328;517021;517714;518407;519100;519793;520486;521179;521872;522565,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,bottom,685,pws_roller,PWS滚筒组,table_1_2_conload,复核报告表1-2 + 原MCT二期CONLOAD,1,1.21,1.21,0.12339384050581277,16,0.075625,0.007712115031613298,14703;15431;16159;16887;17615;18343;19071;19799;20527;21255;21983;22711;23439;24167;24895;25623,512170;512863;513556;514249;514942;515635;516328;517021;517714;518407;519100;519793;520486;521179;521872;522565,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,gate,1378,cross_passage_tri_gate,横通道三角门架,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,12.36,12.36,1.2604527840097899,6,2.06,0.21007546400163166,26044;26439;26834;27229;27624;28019,522670;522741;522812;522883;522954;523025,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
21,H21,south_aux,69,2,gate,1378,guide_roller,门架导轮组,table_1_3_conload,复核报告表1-3 + 原MCT二期CONLOAD,1,9.196,9.196,0.9377931878441771,6,1.5326666666666666,0.15629886464069617,26044;26439;26834;27229;27624;28019,522670;522741;522812;522883;522954;523025,迁移到精细杆系时只移除此组件份额；同一原MASS21还含本组合其他组件，不能整单元删除后遗漏。
