      9.,  0.1248877970899216E+00,      7.,      51317., -0.1238113422045253E-15,  0.1163155893926889E-15,  0.1681187465840974E-15
      9.,  0.1248877970899216E+00,      8.,      51508.,  0.1592158570510032E-16, -0.3678834109335086E-15,  0.5292644659626444E-16
      9.,  0.1248877970899216E+00,      9.,      14392., -0.3617961622520359E-16,  0.4036190812267631E-15,  0.1012702822836818E-15
      9.,  0.1248877970899216E+00,     10.,      52024.,  0.6730770836331314E-16,  0.3944757094075692E-15,  0.1647939621134073E-15
     10.,  0.1354859267659523E+00,      1.,         80., -0.7832144421602301E-16, -0.5128064081948194E-17,  0.1688869158948476E-15
     10.,  0.1354859267659523E+00,      2.,      28469.,  0.4773159923703489E-16, -0.2773856145262378E-16,  0.1732839649082715E-15
     10.,  0.1354859267659523E+00,      3.,      28660.,  0.1688023488713041E-17, -0.1908318008539495E-15, -0.2684346928232703E-16
     10.,  0.1354859267659523E+00,      4.,        374., -0.5675210205634502E-17,  0.3720730144054344E-16,  0.1700686362741417E-15
     10.,  0.1354859267659523E+00,      5.,      29176.,  0.1660102080488239E-01,  0.9989799865492807E-05,  0.4658770584919956E-01
     10.,  0.1354859267659523E+00,      6.,      14098.,  0.8515680736047947E-16,  0.6412934485758004E-17, -0.1971500649075744E-15
     10.,  0.1354859267659523E+00,      7.,      51317.,  0.2610036935440877E-17, -0.2363877494896954E-16, -0.1867512919161777E-15
     10.,  0.1354859267659523E+00,      8.,      51508., -0.3548889221664746E-18, -0.1881954725882942E-15,  0.3712064577728426E-16
     10.,  0.1354859267659523E+00,      9.,      14392.,  0.7013517999832215E-16,  0.5122444727316235E-16, -0.2108756795601597E-15
     10.,  0.1354859267659523E+00,     10.,      52024.,  0.1663982033532366E-01, -0.9423833502539157E-05,  0.4668168487140633E-01
     11.,  0.1378920508405773E+00,      1.,         80.,  0.1852305427155671E-16, -0.3975176483486085E-15, -0.4535904660428144E-16
     11.,  0.1378920508405773E+00,      2.,      28469.,  0.7824600946692990E-16,  0.3705201807521229E-16,  0.3266607276972599E-15
     11.,  0.1378920508405773E+00,      3.,      28660.,  0.3096934578769671E-17, -0.1440003952244957E-16,  0.5371156925640905E-19
     11.,  0.1378920508405773E+00,      4.,        374., -0.3747797498485934E-16,  0.7891629004957988E-16,  0.2832176778640456E-15
     11.,  0.1378920508405773E+00,      5.,      29176., -0.1872459359013601E-01, -0.2978847072955736E-02, -0.5244707382411410E-01
     11.,  0.1378920508405773E+00,      6.,      14098.,  0.1434637910538096E-16, -0.3903213154278423E-15, -0.2898687664343562E-16
     11.,  0.1378920508405773E+00,      7.,      51317., -0.8438849450645975E-16,  0.3274418403494121E-16, -0.2341978049184333E-15
     11.,  0.1378920508405773E+00,      8.,      51508.,  0.7276622501093854E-18, -0.1993270466138936E-16,  0.4702433211739063E-16
     11.,  0.1378920508405773E+00,      9.,      14392.,  0.3993635257081453E-16,  0.6616048000366490E-16, -0.2543599672056084E-15
     11.,  0.1378920508405773E+00,     10.,      52024.,  0.1449546579068302E-01, -0.3038716678328491E-02,  0.4086018243869334E-01
     12.,  0.1454033543774195E+00,      1.,         80., -0.2115385275289792E-15, -0.1479488070832861E-15,  0.4853317403891090E-15
     12.,  0.1454033543774195E+00,      2.,      28469.,  0.6460076503133568E-02,  0.8731524755949590E-05,  0.3373505265371662E-01
     12.,  0.1454033543774195E+00,      3.,      28660.,  0.4404658946734419E-04,  0.7710780616093844E-06,  0.2340097393394579E-02
     12.,  0.1454033543774195E+00,      4.,        374., -0.6398904904549382E-02,  0.9040185896080196E-05,  0.3375932020767594E-01
     12.,  0.1454033543774195E+00,      5.,      29176., -0.6202146349442414E-17, -0.2627084576590135E-15, -0.1454945815259849E-16
     12.,  0.1454033543774195E+00,      6.,      14098., -0.8366460034897112E-16, -0.1495337543953534E-15,  0.1910997192861792E-15
     12.,  0.1454033543774195E+00,      7.,      51317.,  0.6480817792744950E-02, -0.9970310396094011E-05,  0.3383933431855175E-01
     12.,  0.1454033543774195E+00,      8.,      51508.,  0.4428389094341249E-04, -0.9646841535190684E-06,  0.2348204185421302E-02
     12.,  0.1454033543774195E+00,      9.,      14392., -0.6419764005691980E-02, -0.1034122267381447E-04,  0.3386431523488310E-01
     12.,  0.1454033543774195E+00,     10.,      52024.,  0.3407160024486070E-17, -0.2578367087664889E-15,  0.2327094790367432E-16
     13.,  0.1466344413291045E+00,      1.,         80.,  0.3537288068940691E-16,  0.2436326421021575E-15, -0.8318259870931972E-16
     13.,  0.1466344413291045E+00,      2.,      28469.,  0.3893274762126512E-02,  0.6903597817347324E-05,  0.1275350742106324E-02
     13.,  0.1466344413291045E+00,      3.,      28660., -0.2124786712992036E-03,  0.7114552253281187E-06, -0.1206348876483765E-02
     13.,  0.1466344413291045E+00,      4.,        374.,  0.3277893370039709E-02,  0.7046512342975834E-05,  0.1864058753789453E-02
     13.,  0.1466344413291045E+00,      5.,      29176., -0.1613998284016818E-15,  0.9089304234804345E-16, -0.4263785354392071E-15
     13.,  0.1466344413291045E+00,      6.,      14098., -0.1771296960014253E-16,  0.2427983520928891E-15,  0.2628551373425409E-16
     13.,  0.1466344413291045E+00,      7.,      51317.,  0.3879266326337736E-02,  0.6311179744969112E-05,  0.1133788010746629E-02
     13.,  0.1466344413291045E+00,      8.,      51508., -0.2122317530675171E-03,  0.1275078358596307E-05, -0.1219395020255850E-02
