      7.,  0.1102662828577342E+00,      9.,      14392.,  0.1329788000643388E-03, -0.2093247493076512E-01, -0.6333205492749945E-04,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      7.,  0.1102662828577342E+00,     10.,      52024.,  0.1861615654141538E-16, -0.2221044222604000E-14,  0.5361248763626709E-16, -0.1081353008326046E-19, -0.3998088373380052E-22,  0.2404974790661995E-20
      7.,  0.1102662828577342E+00,     11.,    2000040.,  0.5544284225708297E-17, -0.1276555725505783E-15, -0.3027177652329860E-16, -0.6299000919291580E-20, -0.4166031806403267E-21, -0.6126459369853355E-21
      8.,  0.1162246851128233E+00,      1.,         80.,  0.1140286681245589E-16, -0.6425251985515979E-15, -0.2587016180539216E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      8.,  0.1162246851128233E+00,      2.,      28469.,  0.6737749045774590E-16, -0.8552376340185857E-15,  0.6422182731817477E-15,  0.7598019684522215E-19,  0.8888280472066641E-22,  0.1679846432506572E-19
      8.,  0.1162246851128233E+00,      3.,      28660., -0.1815993454850366E-17,  0.1257103673844195E-14, -0.1426260161668955E-15,  0.3215115942026742E-20, -0.6187356876779674E-22, -0.6013360720393287E-20
      8.,  0.1162246851128233E+00,      4.,        374., -0.5581393589454203E-16, -0.9302024191341912E-15,  0.2272528340743731E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      8.,  0.1162246851128233E+00,      5.,      29176.,  0.3986470906860697E-03,  0.5472305691273940E-01,  0.1151889570447532E-02,  0.5403721156839964E-07, -0.2873539824146811E-17, -0.1783236093299188E-07
      8.,  0.1162246851128233E+00,      6.,      14098., -0.2569407482651945E-16, -0.6439273551140249E-15,  0.5520439482761594E-16,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      8.,  0.1162246851128233E+00,      7.,      51317.,  0.8715616559179053E-16, -0.8916062205495791E-15,  0.1789616506637108E-15, -0.7352167464086702E-20,  0.9632401312023626E-23,  0.3194888937586469E-20
      8.,  0.1162246851128233E+00,      8.,      51508.,  0.2491987885401739E-16,  0.1265607047772128E-14, -0.2909147179544852E-15,  0.1141788234673480E-19,  0.1578054060622302E-22,  0.3837282656346744E-21
      8.,  0.1162246851128233E+00,      9.,      14392., -0.5447654339251758E-16, -0.9700382796435394E-15,  0.1891786453319661E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      8.,  0.1162246851128233E+00,     10.,      52024., -0.3039703537731410E-03,  0.5472451461251697E-01, -0.8650168994236326E-03,  0.5361439247923855E-07, -0.1398735214744202E-15, -0.1810065414425976E-07
      8.,  0.1162246851128233E+00,     11.,    2000040.,  0.6047620977879741E-17, -0.1199671365360182E-15, -0.2363645027232435E-16, -0.2890862084833927E-20,  0.6684366796525795E-21, -0.8396348807412009E-21
      9.,  0.1248567292060132E+00,      1.,         80., -0.2948934833658643E-03,  0.5620882747561850E-01,  0.6869680571308498E-03,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      9.,  0.1248567292060132E+00,      2.,      28469.,  0.1066738945614227E-15, -0.2674268968013021E-15,  0.5094174636377251E-15, -0.4105316187650025E-19,  0.3827926284598441E-23, -0.1300615430001522E-19
      9.,  0.1248567292060132E+00,      3.,      28660., -0.1232420151280402E-16,  0.5658826960608366E-15, -0.2010922908645289E-15, -0.1560474365202695E-19, -0.1036185139572576E-21, -0.2723415152438860E-20
      9.,  0.1248567292060132E+00,      4.,        374., -0.1036193926168435E-15, -0.1513346530792733E-15,  0.6010043395388362E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      9.,  0.1248567292060132E+00,      5.,      29176.,  0.8956356327602790E-16,  0.5093560144186341E-15,  0.2395823440011780E-15,  0.3492182194017923E-21,  0.9024101925251250E-23, -0.6856171846530721E-20
      9.,  0.1248567292060132E+00,      6.,      14098.,  0.2173769009994329E-03,  0.5620988673120786E-01, -0.4873118633722566E-03,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      9.,  0.1248567292060132E+00,      7.,      51317.,  0.9845795125501579E-16, -0.3218645184895970E-15,  0.3071316624623257E-15, -0.6551222154263613E-19, -0.4274932762012423E-23,  0.1656290483527019E-19
      9.,  0.1248567292060132E+00,      8.,      51508.,  0.5633596311430628E-17,  0.5906310346074673E-15, -0.1381969955453667E-15,  0.1586216565430845E-19, -0.2603748287780206E-22,  0.9039600596060130E-21
      9.,  0.1248567292060132E+00,      9.,      14392., -0.4254269851951248E-16, -0.2684574144558824E-15,  0.3151128303741749E-15,  0.0000000000000000E+00,  0.0000000000000000E+00,  0.0000000000000000E+00
      9.,  0.1248567292060132E+00,     10.,      52024., -0.4948697562448008E-16,  0.5213435652999001E-15, -0.1318343660742968E-15,  0.8974627773000257E-20, -0.2631893696466941E-22,  0.3197694354298216E-20
