
 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.817

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014130  -1763.6     
 2014131   2351.7     
 2014132   2404.7     
 2014133   2460.8     
 2014134   2591.1     
 2014135   1475.2     
 2014136   1443.7     
 2014137   1458.3     
 2014138   1520.9     
 2014139   2201.0     
 2014140   2255.1     
 2014141   2319.1     
 2014142   2467.2     
 2014201  -1325.5     
 2014202  -4094.0     
 2014203   2448.3     
 2014204   4945.7     
 2014205  -6350.1     
 2014206  -10448.     
 2014207   7601.6     
 2014208   12190.     
 2014209  -4263.1     
 2014210  -5780.1     
 2014211   3974.3     
 2014212   6781.3     
 2014213  -669.42     
 2014214  -401.13     
 2014215  -325.92     
 2014216  -814.95     
 2014217   3565.0     
 2014218   3920.2     
 2014219   3761.2     
 2014220   3057.1     
 2014221  -5115.0     
 2014222  -5238.6     
 2014223  -5584.1     
 2014224  -5672.5     
 2014225   2073.5     
 2014226   2117.3     
 2014227   2154.1     
 2014228   2267.2     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014229   1526.5     
 2014230   1499.6     
 2014231   1497.0     
 2014232   1533.4     
 2014291  -9515.4     
 2014292  -15764.     
 2014293   9904.6     
 2014294   15823.     
 2014295  -11241.     
 2014296  -16633.     
 2014297   11462.     
 2014298   17821.     
 2014299  -12904.     
 2014300  -19653.     
 2014301   13008.     
 2014302   20736.     
 2014303  -15750.     
 2014304  -23505.     
 2014305   16629.     
 2014306   25548.     
 2014307   6374.9     
 2014308   6731.2     
 2014309   6335.9     
 2014310   5294.8     
 2014311  -9243.2     
 2014312  -10067.     
 2014313  -10720.     
 2014314  -10917.     
 2014315   9365.9     
 2014316   9529.7     
 2014317   9049.4     
 2014318   7997.4     
 2014319  -11635.     
 2014320  -12663.     
 2014321  -13379.     
 2014322  -13521.     
 2014323   1340.3     
 2014324   1384.7     
 2014325   1433.9     
 2014326   1525.9     
 2014327   1004.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014328   957.24     
 2014329   959.94     
 2014330   1002.1     
 2014331   1671.9     
 2014332   1714.4     
 2014333   1742.7     
 2014334   1777.7     
 2014442  -1053.6     
 2014443  -869.37     
 2014444   758.24     
 2014445   1182.0     
 2014446  -3162.5     
 2014447  -5362.8     
 2014448   10852.     
 2014449   7504.5     
 2014450  -9965.8     
 2014451  -7227.2     
 2014452   15744.     
 2014453   15471.     
 2014454  -21818.     
 2014455  -18317.     
 2014456   5285.4     
 2014457   14412.     
 2014458   7404.1     
 2014459   7499.1     
 2014460   10549.     
 2014461   10542.     
 2014462   5968.1     
 2014463   5684.6     
 2014464   7465.0     
 2014465   8852.3     
 2014466   19851.     
 2014467   5536.7     
 2014468   5484.9     
 2014469   20710.     
 2014562  -1038.4     
 2014563  -880.18     
 2014564   756.30     
 2014565   1156.5     
 2014566  -3101.5     
 2014567  -5331.5     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014568   10846.     
 2014569   7266.4     
 2014570  -9932.6     
 2014571  -7025.9     
 2014572   15678.     
 2014573   15201.     
 2014574  -21778.     
 2014575  -17903.     
 2014576   5412.6     
 2014577   14647.     
 2014578   7571.1     
 2014579   7760.9     
 2014580   10905.     
 2014581   10897.     
 2014582   5472.4     
 2014583   5066.4     
 2014584   6876.8     
 2014585   8447.3     
 2014586   20213.     
 2014587   5642.9     
 2014588   5586.5     
 2014589   21108.     
 2014633   25832.     
 2014634   15877.     
 2014635  -23755.     
 2014636  -15159.     
 2014637   20724.     
 2014638   12724.     
 2014639  -19555.     
 2014640  -12624.     
 2014641   18181.     
 2014642   10778.     
 2014643  -16943.     
 2014644  -10703.     
 2014645   15564.     
 2014646   9914.1     
 2014647  -15414.     
 2014648  -9503.4     
 2014649   11116.     
 2014650   12023.     
 2014651   12530.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014652   12261.     
 2014653  -13203.     
 2014654  -13068.     
 2014655  -12396.     
 2014656  -11378.     
 2014657   7023.2     
 2014658   8126.5     
 2014659   8535.6     
 2014660   8289.8     
 2014661  -10433.     
 2014662  -10336.     
 2014663  -9724.5     
 2014664  -9151.0     
 2014665   946.34     
 2014666   921.69     
 2014667   925.80     
 2014668   986.51     
 2014669   1792.3     
 2014670   1735.6     
 2014671   1695.5     
 2014672   1647.8     
 2014673   1035.6     
 2014674   972.12     
 2014675   957.83     
 2014676   986.52     
 2014738   11935.     
 2014739   7332.2     
 2014740  -10264.     
 2014741  -6293.0     
 2014742   7228.2     
 2014743   4383.6     
 2014744  -6169.0     
 2014745  -4370.6     
 2014746   5012.8     
 2014747   2350.8     
 2014748  -3924.4     
 2014749  -2330.8     
 2014750   1472.2     
 2014751   1018.9     
 2014752  -656.20     
 2014753  -68.429     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014754   2932.7     
 2014755   3707.3     
 2014756   3974.8     
 2014757   3716.5     
 2014758  -6456.6     
 2014759  -6346.9     
 2014760  -5978.8     
 2014761  -5857.4     
 2014762  -712.10     
 2014763  -152.09     
 2014764  -129.61     
 2014765  -293.64     
 2014766  -2943.7     
 2014767  -2772.0     
 2014768  -2621.8     
 2014769  -2863.1     
 2014770   1452.2     
 2014771   1394.2     
 2014772   1381.2     
 2014773   1416.1     
 2014774   2424.3     
 2014775   2277.8     
 2014776   2209.9     
 2014777   2148.5     
 2014778   1476.1     
 2014779   1406.8     
 2014780   1387.8     
 2014781   1409.8     
 2014840  -3207.5     
 2014841  -2167.4     
 2014842   4032.0     
 2014843   3326.3     
 2014844  -9684.9     
 2014845  -6938.9     
 2014846   11388.     
 2014847   8259.9     
 2014848  -5759.9     
 2014849  -4206.7     
 2014850   6818.0     
 2014851   3823.9     
 2014852  -4664.4     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014853  -4561.2     
 2014854  -4829.3     
 2014855  -5035.3     
 2014856  -8052.8     
 2014857  -8248.7     
 2014858  -8714.9     
 2014859  -8859.1     
 2014860   1608.5     
 2014861   1753.2     
 2014862   1605.2     
 2014863   939.97     
 2014864   1300.6     
 2014865   1217.5     
 2014866   1189.4     
 2014867   1227.8     
 2014868   2552.9     
 2014869   2391.0     
 2014870   2296.5     
 2014871   2217.8     
 2014930  -15226.     
 2014931  -9788.8     
 2014932   15407.     
 2014933   10129.     
 2014934  -16712.     
 2014935  -10942.     
 2014936   17952.     
 2014937   11017.     
 2014938  -19339.     
 2014939  -12859.     
 2014940   20508.     
 2014941   12960.     
 2014942  -23564.     
 2014943  -15378.     
 2014944   25555.     
 2014945   16184.     
 2014946  -9146.4     
 2014947  -9654.2     
 2014948  -10248.     
 2014949  -10397.     
 2014950   8660.0     
 2014951   8876.2     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2014952   8482.6     
 2014953   7414.4     
 2014954  -11735.     
 2014955  -12722.     
 2014956  -13384.     
 2014957  -13541.     
 2014958   12348.     
 2014959   12584.     
 2014960   12087.     
 2014961   11207.     
 2014962   889.69     
 2014963   825.80     
 2014964   813.28     
 2014965   849.23     
 2014966   1787.4     
 2014967   1731.7     
 2014968   1692.0     
 2014969   1644.4     
 2014970   1025.4     
 2014971   1000.1     
 2014972   1002.9     
 2014973   1059.9     
 2015081  -1103.0     
 2015082  -740.45     
 2015083   1687.1     
 2015084   285.25     
 2015085  -5056.5     
 2015086  -3865.4     
 2015087   7892.4     
 2015088   10035.     
 2015089  -7667.3     
 2015090  -9098.9     
 2015091   14545.     
 2015092   15911.     
 2015093  -18624.     
 2015094  -21176.     
 2015095   5515.0     
 2015096   8629.4     
 2015097   14864.     
 2015098   14197.     
 2015099  -3099.6     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015100  -3120.2     
 2015101   8433.6     
 2015102   8576.0     
 2015103   10219.     
 2015104   10322.     
 2015105   19583.     
 2015106   5422.9     
 2015107   5470.2     
 2015108   20571.     
 2015201  -821.46     
 2015202  -674.28     
 2015203   1298.8     
 2015204   1639.5     
 2015205  -3818.0     
 2015206  -5607.1     
 2015207   11587.     
 2015208   8029.8     
 2015209  -10724.     
 2015210  -7710.4     
 2015211   16209.     
 2015212   16117.     
 2015213  -22407.     
 2015214  -19060.     
 2015215   4609.0     
 2015216   12679.     
 2015217   6527.5     
 2015218   6434.9     
 2015219   6615.8     
 2015220   6613.4     
 2015221   4501.7     
 2015222   4161.2     
 2015223   6089.8     
 2015224   7688.4     
 2015225   17355.     
 2015226   4815.7     
 2015227   4774.4     
 2015228   17992.     
 2015272   25311.     
 2015273   17214.     
 2015274  -23386.     
 2015275  -16265.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015276   20298.     
 2015277   13754.     
 2015278  -19214.     
 2015279  -13562.     
 2015280   17811.     
 2015281   11683.     
 2015282  -16656.     
 2015283  -11501.     
 2015284   15226.     
 2015285   10719.     
 2015286  -15150.     
 2015287  -10230.     
 2015288   8881.4     
 2015289   9804.6     
 2015290   10361.     
 2015291   10231.     
 2015292  -11428.     
 2015293  -11250.     
 2015294  -10576.     
 2015295  -9677.4     
 2015296   5345.1     
 2015297   6439.0     
 2015298   6892.8     
 2015299   6776.2     
 2015300  -9159.7     
 2015301  -9014.3     
 2015302  -8409.8     
 2015303  -7937.2     
 2015304   1061.4     
 2015305   1038.5     
 2015306   1039.3     
 2015307   1082.3     
 2015308   1803.2     
 2015309   1723.1     
 2015310   1678.7     
 2015311   1634.2     
 2015312   1106.9     
 2015313   1047.7     
 2015314   1032.8     
 2015315   1049.1     
 2015377   11672.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.823

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015378   7956.4     
 2015379  -10128.     
 2015380  -6736.5     
 2015381   7034.7     
 2015382   4785.9     
 2015383  -6065.7     
 2015384  -4677.6     
 2015385   4882.2     
 2015386   2612.3     
 2015387  -3883.5     
 2015388  -2492.9     
 2015389   1374.4     
 2015390   1160.5     
 2015391  -641.26     
 2015392  -96.839     
 2015393   1879.5     
 2015394   2656.6     
 2015395   2960.7     
 2015396   2782.2     
 2015397  -5918.7     
 2015398  -5788.5     
 2015399  -5435.9     
 2015400  -5380.6     
 2015401  -1187.3     
 2015402  -606.06     
 2015403  -553.48     
 2015404  -676.38     
 2015405  -2923.9     
 2015406  -2762.0     
 2015407  -2635.2     
 2015408  -2916.9     
 2015409   1578.1     
 2015410   1524.6     
 2015411   1511.5     
 2015412   1538.4     
 2015413   2440.9     
 2015414   2277.6     
 2015415   2207.9     
 2015416   2152.1     
 2015417   1585.0     
 2015418   1520.9     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015419   1503.0     
 2015420   1519.4     
 2015479  -3183.7     
 2015480  -2288.3     
 2015481   3917.5     
 2015482   3573.4     
 2015483  -9571.9     
 2015484  -7363.9     
 2015485   11131.     
 2015486   8880.9     
 2015487  -5709.5     
 2015488  -4444.8     
 2015489   6683.1     
 2015490   4145.3     
 2015491  -4406.9     
 2015492  -4244.2     
 2015493  -4484.7     
 2015494  -4690.9     
 2015495  -7133.0     
 2015496  -7239.4     
 2015497  -7688.6     
 2015498  -7860.5     
 2015499   986.95     
 2015500   1070.3     
 2015501   890.75     
 2015502   221.20     
 2015503   1407.5     
 2015504   1329.5     
 2015505   1300.7     
 2015506   1329.6     
 2015507   2560.0     
 2015508   2383.4     
 2015509   2287.5     
 2015510   2213.2     
 2015569  -15004.     
 2015570  -10471.     
 2015571   15111.     
 2015572   10889.     
 2015573  -16464.     
 2015574  -11699.     
 2015575   17621.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015576   11881.     
 2015577  -19038.     
 2015578  -13755.     
 2015579   20122.     
 2015580   13946.     
 2015581  -23232.     
 2015582  -16443.     
 2015583   25084.     
 2015584   17466.     
 2015585  -7866.2     
 2015586  -8269.6     
 2015587  -8858.8     
 2015588  -9062.3     
 2015589   7104.4     
 2015590   7188.2     
 2015591   6748.6     
 2015592   5689.6     
 2015593  -9977.4     
 2015594  -10845.     
 2015595  -11510.     
 2015596  -11708.     
 2015597   10301.     
 2015598   10404.     
 2015599   9858.5     
 2015600   8958.4     
 2015601   958.79     
 2015602   899.31     
 2015603   886.46     
 2015604   910.95     
 2015605   1795.0     
 2015606   1716.0     
 2015607   1672.0     
 2015608   1627.3     
 2015609   1127.5     
 2015610   1103.9     
 2015611   1103.9     
 2015612   1144.0     
 2015720  -864.63     
 2015721  -557.20     
 2015722   2083.0     
 2015723   887.74     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015724  -5281.9     
 2015725  -4383.0     
 2015726   8569.1     
 2015727   10916.     
 2015728  -8263.2     
 2015729  -10034.     
 2015730   15634.     
 2015731   16485.     
 2015732  -19668.     
 2015733  -21910.     
 2015734   4676.4     
 2015735   7187.1     
 2015736   12557.     
 2015737   11722.     
 2015738  -81.312     
 2015739  -103.59     
 2015740   6409.1     
 2015741   6832.7     
 2015742   8687.0     
 2015743   8924.0     
 2015744   16607.     
 2015745   4598.3     
 2015746   4631.6     
 2015747   17333.     
 2015840  -857.06     
 2015841  -727.20     
 2015842   1040.0     
 2015843   1365.0     
 2015844  -3833.4     
 2015845  -5309.5     
 2015846   11347.     
 2015847   8301.3     
 2015848  -10536.     
 2015849  -7912.4     
 2015850   16066.     
 2015851   16213.     
 2015852  -21932.     
 2015853  -19286.     
 2015854   3762.7     
 2015855   10425.     
 2015856   5165.3     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015857   4905.5     
 2015858   4369.2     
 2015859   4369.1     
 2015860   3437.7     
 2015861   3273.0     
 2015862   5256.0     
 2015863   6766.9     
 2015864   14110.     
 2015865   3906.3     
 2015866   3876.0     
 2015867   14575.     
 2015911   24754.     
 2015912   18397.     
 2015913  -22945.     
 2015914  -17303.     
 2015915   19840.     
 2015916   14714.     
 2015917  -18844.     
 2015918  -14424.     
 2015919   17411.     
 2015920   12527.     
 2015921  -16338.     
 2015922  -12234.     
 2015923   14890.     
 2015924   11440.     
 2015925  -14811.     
 2015926  -10955.     
 2015927   6634.1     
 2015928   7501.0     
 2015929   8082.8     
 2015930   8075.0     
 2015931  -9491.1     
 2015932  -9236.0     
 2015933  -8571.2     
 2015934  -7774.1     
 2015935   3675.7     
 2015936   4708.3     
 2015937   5193.6     
 2015938   5182.6     
 2015939  -7762.3     
 2015940  -7538.1     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2015941  -6945.1     
 2015942  -6547.3     
 2015943   1152.3     
 2015944   1135.3     
 2015945   1138.1     
 2015946   1177.2     
 2015947   1745.1     
 2015948   1660.5     
 2015949   1618.3     
 2015950   1581.0     
 2015951   1152.7     
 2015952   1102.6     
 2015953   1092.5     
 2015954   1111.6     
 2016016   11447.     
 2016017   8474.8     
 2016018  -9955.8     
 2016019  -7162.4     
 2016020   6842.3     
 2016021   5153.0     
 2016022  -5956.2     
 2016023  -4950.1     
 2016024   4752.3     
 2016025   2855.1     
 2016026  -3834.7     
 2016027  -2637.5     
 2016028   1307.0     
 2016029   1263.7     
 2016030  -573.67     
 2016031  -179.18     
 2016032   858.25     
 2016033   1594.7     
 2016034   1928.3     
 2016035   1804.3     
 2016036  -5291.9     
 2016037  -5111.7     
 2016038  -4774.8     
 2016039  -4752.1     
 2016040  -1592.3     
 2016041  -1029.4     
 2016042  -950.53     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016043  -1059.5     
 2016044  -2858.8     
 2016045  -2678.6     
 2016046  -2572.8     
 2016047  -2859.7     
 2016048   1680.2     
 2016049   1635.9     
 2016050   1628.3     
 2016051   1662.3     
 2016052   2384.3     
 2016053   2224.1     
 2016054   2160.0     
 2016055   2114.4     
 2016056   1670.5     
 2016057   1616.6     
 2016058   1605.3     
 2016059   1631.7     
 2016118  -3082.1     
 2016119  -2473.7     
 2016120   3831.9     
 2016121   3765.3     
 2016122  -9408.2     
 2016123  -7783.6     
 2016124   10924.     
 2016125   9379.0     
 2016126  -5653.3     
 2016127  -4650.1     
 2016128   6516.0     
 2016129   4474.8     
 2016130  -4047.3     
 2016131  -3859.3     
 2016132  -4071.0     
 2016133  -4303.5     
 2016134  -6075.4     
 2016135  -6126.0     
 2016136  -6554.4     
 2016137  -6780.4     
 2016138   362.99     
 2016139   414.05     
 2016140   209.29     
 2016141  -424.73     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016142   1494.2     
 2016143   1426.5     
 2016144   1402.4     
 2016145   1436.6     
 2016146   2500.0     
 2016147   2328.3     
 2016148   2238.3     
 2016149   2173.1     
 2016208  -14690.     
 2016209  -11169.     
 2016210   14801.     
 2016211   11579.     
 2016212  -16173.     
 2016213  -12405.     
 2016214   17247.     
 2016215   12698.     
 2016216  -18696.     
 2016217  -14588.     
 2016218   19692.     
 2016219   14878.     
 2016220  -22814.     
 2016221  -17455.     
 2016222   24566.     
 2016223   18608.     
 2016224  -6440.7     
 2016225  -6768.1     
 2016226  -7348.8     
 2016227  -7634.2     
 2016228   5485.9     
 2016229   5463.1     
 2016230   4990.0     
 2016231   3990.6     
 2016232  -8035.7     
 2016233  -8805.2     
 2016234  -9462.0     
 2016235  -9734.3     
 2016236   8150.7     
 2016237   8136.9     
 2016238   7564.4     
 2016239   6715.9     
 2016240   1006.6     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016241   956.14     
 2016242   948.41     
 2016243   976.29     
 2016244   1734.1     
 2016245   1650.7     
 2016246   1608.9     
 2016247   1571.2     
 2016248   1204.8     
 2016249   1187.2     
 2016250   1189.4     
 2016251   1226.7     
 2016359  -888.43     
 2016360  -632.91     
 2016361   1718.2     
 2016362   702.33     
 2016363  -5007.5     
 2016364  -4254.9     
 2016365   8752.4     
 2016366   10812.     
 2016367  -8374.5     
 2016368  -9987.3     
 2016369   15852.     
 2016370   16312.     
 2016371  -19781.     
 2016372  -21531.     
 2016373   3806.6     
 2016374   5617.5     
 2016375   10201.     
 2016376   9364.6     
 2016377   845.16     
 2016378   824.66     
 2016379   4523.1     
 2016380   5069.7     
 2016381   7021.6     
 2016382   7410.4     
 2016383   13375.     
 2016384   3706.6     
 2016385   3729.9     
 2016386   13910.     
 2016479  -813.40     
 2016480  -703.51     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016481   989.51     
 2016482   1364.5     
 2016483  -3903.2     
 2016484  -5271.7     
 2016485   11072.     
 2016486   8714.4     
 2016487  -10296.     
 2016488  -8280.0     
 2016489   16149.     
 2016490   16403.     
 2016491  -21675.     
 2016492  -19653.     
 2016493   3090.5     
 2016494   8720.0     
 2016495   3923.9     
 2016496   3550.9     
 2016497   4058.0     
 2016498   4057.8     
 2016499   2554.1     
 2016500   2615.1     
 2016501   4665.9     
 2016502   6078.9     
 2016503   11573.     
 2016504   3209.9     
 2016505   3185.1     
 2016506   11961.     
 2016550   24362.     
 2016551   19161.     
 2016552  -22598.     
 2016553  -17998.     
 2016554   19486.     
 2016555   15355.     
 2016556  -18556.     
 2016557  -14995.     
 2016558   17111.     
 2016559   13083.     
 2016560  -16101.     
 2016561  -12713.     
 2016562   14644.     
 2016563   11906.     
 2016564  -14517.     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
 20120530  VERSION=WINDOWS x64   03:43:44  JUL 13, 2026 Elapsed Time=     94.824

 Attachment 2-3 Finite Gate and Passage Modal Model V2.0                       


 
  ***** POST1 ELEMENT TABLE LISTING *****                                      
 
    STAT     CURRENT 
    ELEM     BEAM_AXI
 2016565  -11470.     
 2016566   4984.1     
 2016567   5776.6     
 2016568   6374.4     
 2016569   6442.2     
 2016570  -8086.5     
 2016571  -7748.9     
 2016572  -7089.2     
 2016573  -6352.6     
 2016574   2452.5     
 2016575   3416.1     
 2016576   3920.4     
 2016577   3966.0     
 2016578  -6752.3     
 2016579  -6448.3     
 2016580  -5861.9     
 2016581  -5503.5     
 2016582   1225.4     
 2016583   1215.3     
 2016584   1223.2     
 2016585   1270.6     
 2016586   1688.1     
 2016587   1611.1     
 2016588   1574.4     
 2016589   1544.9     
 2016590   1193.2     
 2016591   1152.2     
 2016592   1149.8     
 2016593   1182.5     
 2016655   11316.     
 2016656   8777.4     
 2016657  -9817.8     
 2016658  -7448.3     
 2016659   6698.9     
 2016660   5394.9     
 2016661  -5871.9     
 2016662  -5128.7     
 2016663   4664.1     
 2016664   3009.0     
 2016665  -3804.0     
 2016666  -2725.9     

 *** MAPDL - ENGINEERING ANALYSIS SYSTEM  RELEASE 2026 R1          26.1     ***
 Ansys Mechanical Enterprise                       
