node_id,X_mm,Y_mm,Z_mm,family,component_class
2008263,3423413.650000000373,-19820.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_05,gate
2008264,3423413.650000000373,-20080.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_06,gate
2008265,3423413.650000000373,-20340.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_07,gate
2008266,3423413.650000000373,-20600.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_08,gate
2008267,3423413.650000000373,-22300.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_09,gate
2008268,3423413.650000000373,-22560.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_10,gate
2008269,3423413.650000000373,-22820.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_11,gate
2008270,3423413.650000000373,-23080.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_12,gate
2008271,3423413.650000000373,-23340.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_13,gate
2008272,3423413.650000000373,-23600.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_14,gate
2008273,3423413.650000000373,-23860.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_15,gate
2008274,3423413.650000000373,-24120.000000000000,195216.926434405992,CW2_GATE_59::bottom_rope_master_16,gate
2008275,3423413.650000000373,-24360.000000000000,195216.926434405992,CW2_GATE_59::right_post_bottom_weld_projection,gate
2008276,3423413.650000000373,-24525.000000000000,195216.926434405992,CW2_GATE_59::bottom_beam_endpoint_end,gate
2008296,3423413.650000000373,-17760.000000000000,204163.263390303007,CW2_GATE_59::top_beam_endpoint_start,gate
2008297,3423413.650000000373,-18540.000000000000,204163.263390303007,CW2_GATE_59::left_post_top_weld_projection,gate
2008298,3423413.650000000373,-19240.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_01,gate
2008299,3423413.650000000373,-19500.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_02,gate
2008300,3423413.650000000373,-19760.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_03,gate
2008301,3423413.650000000373,-23140.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_04,gate
2008302,3423413.650000000373,-23400.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_05,gate
2008303,3423413.650000000373,-23660.000000000000,204163.263390303007,CW2_GATE_59::gantry_rope_master_06,gate
2008304,3423413.650000000373,-24360.000000000000,204163.263390303007,CW2_GATE_59::right_post_top_weld_projection,gate
2008305,3423413.650000000373,-25140.000000000000,204163.263390303007,CW2_GATE_59::top_beam_endpoint_end,gate
2008315,3423413.650000000373,-18540.000000000000,195304.426434405992,CW2_GATE_59::left_post_physical_bottom,gate
2008316,3423413.650000000373,-18540.000000000000,204083.263390303007,CW2_GATE_59::left_post_physical_top,gate
2008318,3423413.650000000373,-24360.000000000000,195304.426434405992,CW2_GATE_59::right_post_physical_bottom,gate
2008319,3423413.650000000373,-24360.000000000000,204083.263390303007,CW2_GATE_59::right_post_physical_top,gate
2008321,3483413.650000000373,-18375.000000000000,178998.458438550995,CW2_GATE_60::bottom_beam_endpoint_start,gate
2008322,3483413.650000000373,-18540.000000000000,178998.458438550995,CW2_GATE_60::left_post_bottom_weld_projection,gate
2008323,3483413.650000000373,-18780.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_01,gate
2008324,3483413.650000000373,-19040.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_02,gate
2008325,3483413.650000000373,-19300.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_03,gate
2008326,3483413.650000000373,-19560.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_04,gate
2008327,3483413.650000000373,-19820.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_05,gate
2008328,3483413.650000000373,-20080.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_06,gate
2008329,3483413.650000000373,-20340.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_07,gate
2008330,3483413.650000000373,-20600.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_08,gate
2008331,3483413.650000000373,-22300.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_09,gate
2008332,3483413.650000000373,-22560.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_10,gate
2008333,3483413.650000000373,-22820.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_11,gate
2008334,3483413.650000000373,-23080.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_12,gate
2008335,3483413.650000000373,-23340.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_13,gate
2008336,3483413.650000000373,-23600.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_14,gate
2008337,3483413.650000000373,-23860.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_15,gate
2008338,3483413.650000000373,-24120.000000000000,178998.458438550995,CW2_GATE_60::bottom_rope_master_16,gate
2008339,3483413.650000000373,-24360.000000000000,178998.458438550995,CW2_GATE_60::right_post_bottom_weld_projection,gate
2008340,3483413.650000000373,-24525.000000000000,178998.458438550995,CW2_GATE_60::bottom_beam_endpoint_end,gate
2008360,3483413.650000000373,-17760.000000000000,187813.261691082007,CW2_GATE_60::top_beam_endpoint_start,gate
2008361,3483413.650000000373,-18540.000000000000,187813.261691082007,CW2_GATE_60::left_post_top_weld_projection,gate
2008362,3483413.650000000373,-19240.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_01,gate
2008363,3483413.650000000373,-19500.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_02,gate
2008364,3483413.650000000373,-19760.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_03,gate
2008365,3483413.650000000373,-23140.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_04,gate
2008366,3483413.650000000373,-23400.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_05,gate
2008367,3483413.650000000373,-23660.000000000000,187813.261691082007,CW2_GATE_60::gantry_rope_master_06,gate
2008368,3483413.650000000373,-24360.000000000000,187813.261691082007,CW2_GATE_60::right_post_top_weld_projection,gate
2008369,3483413.650000000373,-25140.000000000000,187813.261691082007,CW2_GATE_60::top_beam_endpoint_end,gate
2008379,3483413.650000000373,-18540.000000000000,179085.958438550995,CW2_GATE_60::left_post_physical_bottom,gate
2008380,3483413.650000000373,-18540.000000000000,187733.261691082007,CW2_GATE_60::left_post_physical_top,gate
2008382,3483413.650000000373,-24360.000000000000,179085.958438550995,CW2_GATE_60::right_post_physical_bottom,gate
2008383,3483413.650000000373,-24360.000000000000,187733.261691082007,CW2_GATE_60::right_post_physical_top,gate
2008385,3543413.650000000373,-18375.000000000000,163949.128224246990,CW2_GATE_61::bottom_beam_endpoint_start,gate
2008386,3543413.650000000373,-18540.000000000000,163949.128224246990,CW2_GATE_61::left_post_bottom_weld_projection,gate
2008387,3543413.650000000373,-18780.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_01,gate
2008388,3543413.650000000373,-19040.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_02,gate
2008389,3543413.650000000373,-19300.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_03,gate
2008390,3543413.650000000373,-19560.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_04,gate
2008391,3543413.650000000373,-19820.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_05,gate
2008392,3543413.650000000373,-20080.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_06,gate
2008393,3543413.650000000373,-20340.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_07,gate
2008394,3543413.650000000373,-20600.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_08,gate
2008395,3543413.650000000373,-22300.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_09,gate
2008396,3543413.650000000373,-22560.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_10,gate
2008397,3543413.650000000373,-22820.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_11,gate
2008398,3543413.650000000373,-23080.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_12,gate
2008399,3543413.650000000373,-23340.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_13,gate
2008400,3543413.650000000373,-23600.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_14,gate
2008401,3543413.650000000373,-23860.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_15,gate
2008402,3543413.650000000373,-24120.000000000000,163949.128224246990,CW2_GATE_61::bottom_rope_master_16,gate
2008403,3543413.650000000373,-24360.000000000000,163949.128224246990,CW2_GATE_61::right_post_bottom_weld_projection,gate
2008404,3543413.650000000373,-24525.000000000000,163949.128224246990,CW2_GATE_61::bottom_beam_endpoint_end,gate
2008424,3543413.650000000373,-17760.000000000000,172656.260273797991,CW2_GATE_61::top_beam_endpoint_start,gate
2008425,3543413.650000000373,-18540.000000000000,172656.260273797991,CW2_GATE_61::left_post_top_weld_projection,gate
2008426,3543413.650000000373,-19240.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_01,gate
2008427,3543413.650000000373,-19500.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_02,gate
2008428,3543413.650000000373,-19760.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_03,gate
2008429,3543413.650000000373,-23140.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_04,gate
2008430,3543413.650000000373,-23400.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_05,gate
2008431,3543413.650000000373,-23660.000000000000,172656.260273797991,CW2_GATE_61::gantry_rope_master_06,gate
2008432,3543413.650000000373,-24360.000000000000,172656.260273797991,CW2_GATE_61::right_post_top_weld_projection,gate
2008433,3543413.650000000373,-25140.000000000000,172656.260273797991,CW2_GATE_61::top_beam_endpoint_end,gate
2008443,3543413.650000000373,-18540.000000000000,164036.628224246990,CW2_GATE_61::left_post_physical_bottom,gate
2008444,3543413.650000000373,-18540.000000000000,172576.260273797991,CW2_GATE_61::left_post_physical_top,gate
2008446,3543413.650000000373,-24360.000000000000,164036.628224246990,CW2_GATE_61::right_post_physical_bottom,gate
2008447,3543413.650000000373,-24360.000000000000,172576.260273797991,CW2_GATE_61::right_post_physical_top,gate
2008449,3603413.650000000373,-18375.000000000000,150449.982885062986,CW2_GATE_62::bottom_beam_endpoint_start,gate
2008450,3603413.650000000373,-18540.000000000000,150449.982885062986,CW2_GATE_62::left_post_bottom_weld_projection,gate
2008451,3603413.650000000373,-18780.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_01,gate
2008452,3603413.650000000373,-19040.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_02,gate
2008453,3603413.650000000373,-19300.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_03,gate
2008454,3603413.650000000373,-19560.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_04,gate
2008455,3603413.650000000373,-19820.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_05,gate
2008456,3603413.650000000373,-20080.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_06,gate
2008457,3603413.650000000373,-20340.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_07,gate
2008458,3603413.650000000373,-20600.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_08,gate
2008459,3603413.650000000373,-22300.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_09,gate
2008460,3603413.650000000373,-22560.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_10,gate
2008461,3603413.650000000373,-22820.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_11,gate
2008462,3603413.650000000373,-23080.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_12,gate
2008463,3603413.650000000373,-23340.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_13,gate
2008464,3603413.650000000373,-23600.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_14,gate
2008465,3603413.650000000373,-23860.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_15,gate
2008466,3603413.650000000373,-24120.000000000000,150449.982885062986,CW2_GATE_62::bottom_rope_master_16,gate
2008467,3603413.650000000373,-24360.000000000000,150449.982885062986,CW2_GATE_62::right_post_bottom_weld_projection,gate
2008468,3603413.650000000373,-24525.000000000000,150449.982885062986,CW2_GATE_62::bottom_beam_endpoint_end,gate
2008488,3603413.650000000373,-17760.000000000000,158754.324301067012,CW2_GATE_62::top_beam_endpoint_start,gate
2008489,3603413.650000000373,-18540.000000000000,158754.324301067012,CW2_GATE_62::left_post_top_weld_projection,gate
2008490,3603413.650000000373,-19240.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_01,gate
2008491,3603413.650000000373,-19500.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_02,gate
2008492,3603413.650000000373,-19760.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_03,gate
2008493,3603413.650000000373,-23140.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_04,gate
2008494,3603413.650000000373,-23400.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_05,gate
2008495,3603413.650000000373,-23660.000000000000,158754.324301067012,CW2_GATE_62::gantry_rope_master_06,gate
2008496,3603413.650000000373,-24360.000000000000,158754.324301067012,CW2_GATE_62::right_post_top_weld_projection,gate
2008497,3603413.650000000373,-25140.000000000000,158754.324301067012,CW2_GATE_62::top_beam_endpoint_end,gate
2008507,3603413.650000000373,-18540.000000000000,150537.482885062986,CW2_GATE_62::left_post_physical_bottom,gate
2008508,3603413.650000000373,-18540.000000000000,158674.324301067012,CW2_GATE_62::left_post_physical_top,gate
2008510,3603413.650000000373,-24360.000000000000,150537.482885062986,CW2_GATE_62::right_post_physical_bottom,gate
2008511,3603413.650000000373,-24360.000000000000,158674.324301067012,CW2_GATE_62::right_post_physical_top,gate
2008513,3663413.650000000373,-18375.000000000000,138109.667446921987,CW2_GATE_63::bottom_beam_endpoint_start,gate
2008514,3663413.650000000373,-18540.000000000000,138109.667446921987,CW2_GATE_63::left_post_bottom_weld_projection,gate
2008515,3663413.650000000373,-18780.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_01,gate
2008516,3663413.650000000373,-19040.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_02,gate
2008517,3663413.650000000373,-19300.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_03,gate
2008518,3663413.650000000373,-19560.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_04,gate
2008519,3663413.650000000373,-19820.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_05,gate
2008520,3663413.650000000373,-20080.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_06,gate
2008521,3663413.650000000373,-20340.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_07,gate
2008522,3663413.650000000373,-20600.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_08,gate
2008523,3663413.650000000373,-22300.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_09,gate
2008524,3663413.650000000373,-22560.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_10,gate
2008525,3663413.650000000373,-22820.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_11,gate
2008526,3663413.650000000373,-23080.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_12,gate
2008527,3663413.650000000373,-23340.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_13,gate
2008528,3663413.650000000373,-23600.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_14,gate
2008529,3663413.650000000373,-23860.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_15,gate
2008530,3663413.650000000373,-24120.000000000000,138109.667446921987,CW2_GATE_63::bottom_rope_master_16,gate
2008531,3663413.650000000373,-24360.000000000000,138109.667446921987,CW2_GATE_63::right_post_bottom_weld_projection,gate
2008532,3663413.650000000373,-24525.000000000000,138109.667446921987,CW2_GATE_63::bottom_beam_endpoint_end,gate
