 51.,5.,  0.9812361495949815E+00,  0.1568101565357757E-01,  0.1598087846646306E-01
 51.,6.,  0.9812361495949815E+00,  0.9632717948293852E-02,  0.9816921188920615E-02
 52.,1.,  0.5163621541408523E+00,  0.1899214266281576E-01,  0.3678066355272645E-01
 52.,2.,  0.5163621541408523E+00,  0.4467140624933768E+00,  0.8651177451930820E+00
 52.,3.,  0.5163621541408523E+00,  0.2653640002504808E-01,  0.5139106305960899E-01
 52.,4.,  0.5163621541408523E+00,  0.9636882626769400E-03,  0.1866303049030326E-02
 52.,5.,  0.5163621541408523E+00,  0.9181766493383890E-02,  0.1778164108223800E-01
 52.,6.,  0.5163621541408523E+00,  0.7408175197814724E-03,  0.1434685934746863E-02
 53.,1.,  0.6414081769896331E+00,  0.2345547580282278E-01,  0.3656871964574577E-01
 53.,2.,  0.6414081769896331E+00,  0.5514411246905986E+00,  0.8597351023473331E+00
 53.,3.,  0.6414081769896331E+00,  0.3283403246912561E-01,  0.5119054238321052E-01
 53.,4.,  0.6414081769896331E+00,  0.1188116752151306E-02,  0.1852356728172034E-02
 53.,5.,  0.6414081769896331E+00,  0.1129232839129731E-01,  0.1760552608527133E-01
 53.,6.,  0.6414081769896331E+00,  0.9173076597514089E-03,  0.1430146500558622E-02
 54.,1.,  0.3676052755170736E-02,  0.9509880248443862E-04,  0.2586981439552864E-01
 54.,2.,  0.3676052755170736E-02,  0.1443360251582934E-02,  0.3926386120418710E+00
 54.,3.,  0.3676052755170736E-02,  0.2944902246222528E-03,  0.8011044569695656E-01
 54.,4.,  0.3676052755170736E-02,  0.2609893514014805E-04,  0.7099717245199293E-02
 54.,5.,  0.3676052755170736E-02,  0.3596487016043542E-03,  0.9783556590652089E-01
 54.,6.,  0.3676052755170736E-02,  0.1066400403783654E-04,  0.2900938791707098E-02
 55.,1.,  0.1110967735202909E+01,  0.4065957031905542E-01,  0.3659833587483013E-01
 55.,2.,  0.1110967735202909E+01,  0.9526770692428674E+00,  0.8575200152584705E+00
 55.,3.,  0.1110967735202909E+01,  0.5695110813292290E-01,  0.5126261216084842E-01
 55.,4.,  0.1110967735202909E+01,  0.2061711406712227E-02,  0.1855779732735147E-02
 55.,5.,  0.1110967735202909E+01,  0.1935504497298386E-01,  0.1742178855396626E-01
 55.,6.,  0.1110967735202909E+01,  0.1598386437835046E-02,  0.1438733445794547E-02
 56.,1.,  0.1054558705099648E+01,  0.3803698201794141E-01,  0.3606909869882226E-01
 56.,2.,  0.1054558705099648E+01,  0.9069065727627941E+00,  0.8599868062130291E+00
 56.,3.,  0.1054558705099648E+01,  0.5412022592101096E-01,  0.5132025904228536E-01
 56.,4.,  0.1054558705099648E+01,  0.1839914740959347E-02,  0.1744724814334057E-02
 56.,5.,  0.1054558705099648E+01,  0.1756113757045819E-01,  0.1665259362568989E-01
 56.,6.,  0.1054558705099648E+01,  0.1530411915053875E-02,  0.1451234443045314E-02
 57.,1.,  0.8540883144827423E-02,  0.2785247273085278E-03,  0.3261076431858331E-01
 57.,2.,  0.8540883144827423E-02,  0.6735735374047584E-02,  0.7886462394848379E+00
 57.,3.,  0.8540883144827423E-02,  0.3461730367966436E-03,  0.4053129295022551E-01
 57.,4.,  0.8540883144827423E-02,  0.1652252345733188E-04,  0.1934521662123237E-02
 57.,5.,  0.8540883144827423E-02,  0.1339935475055091E-03,  0.1568848855948334E-01
 57.,6.,  0.8540883144827423E-02,  0.1330090999066393E-04,  0.1557322558466252E-02
 58.,1.,  0.2876686431412871E-01,  0.7378035066662988E-05,  0.2564768612281214E-03
 58.,2.,  0.2876686431412871E-01,  0.2258286387728851E-03,  0.7850304305220030E-02
 58.,3.,  0.2876686431412871E-01,  0.2659648830314231E-02,  0.9245529166027165E-01
 58.,4.,  0.2876686431412871E-01,  0.2856074517493316E-04,  0.9928348416099590E-03
 58.,5.,  0.2876686431412871E-01,  0.2157129811470989E-03,  0.7498661612595448E-02
 58.,6.,  0.2876686431412871E-01,  0.1549086145439995E-03,  0.5384966983277244E-02
 59.,1.,  0.1069771344429048E+01,  0.3681329511922429E-01,  0.3441230250831973E-01
 59.,2.,  0.1069771344429048E+01,  0.8287394600754183E+00,  0.7746884083137675E+00
 59.,3.,  0.1069771344429048E+01,  0.1641807382745064E+00,  0.1534727389450986E+00
 59.,4.,  0.1069771344429048E+01,  0.2395898190793389E-02,  0.2239635790648434E-02
 59.,5.,  0.1069771344429048E+01,  0.1819258423037692E-01,  0.1700604930681384E-01
 59.,6.,  0.1069771344429048E+01,  0.1117772896797486E-01,  0.1044870852653151E-01
 60.,1.,  0.2813376072954085E-01,  0.1621202695945869E-03,  0.5762481281941035E-02
 60.,2.,  0.2813376072954085E-01,  0.2175946850137655E-02,  0.7734290737224050E-01
 60.,3.,  0.2813376072954085E-01,  0.4525199829341908E-03,  0.1608458916262263E-01
 60.,4.,  0.2813376072954085E-01,  0.4301854471322475E-04,  0.1529071961860210E-02
 60.,5.,  0.2813376072954085E-01,  0.5963527525378459E-03,  0.2119705069900830E-01
 60.,6.,  0.2813376072954085E-01,  0.1539753873145214E-04,  0.5472975646403541E-03
 61.,1.,  0.8039856579887004E+00,  0.2619568978641067E-01,  0.3258228492774785E-01
 61.,2.,  0.8039856579887004E+00,  0.6354499343241458E+00,  0.7903747137900770E+00
 61.,3.,  0.8039856579887004E+00,  0.1129270342652977E+00,  0.1404590158334452E+00
 61.,4.,  0.8039856579887004E+00,  0.1691799435850365E-02,  0.2104265690612782E-02
 61.,5.,  0.8039856579887004E+00,  0.1251927253215830E-01,  0.1557151226239195E-01
 61.,6.,  0.8039856579887004E+00,  0.7611261691719780E-02,  0.9466912271495709E-02
 62.,1.,  0.9090618711457601E-02,  0.3397010945239682E-03,  0.3736831400659418E-01
 62.,2.,  0.9090618711457601E-02,  0.7957810635213412E-02,  0.8753871312613272E+00
 62.,3.,  0.9090618711457601E-02,  0.4814584320371787E-03,  0.5296211922631404E-01
 62.,4.,  0.9090618711457601E-02,  0.1906994134350708E-04,  0.2097760553907269E-02
 62.,5.,  0.9090618711457601E-02,  0.1604850908636757E-03,  0.1765392389204533E-01
 62.,6.,  0.9090618711457601E-02,  0.1709193239947230E-04,  0.1880172619926302E-02
 63.,1.,  0.6427821660250965E-02,  0.4181695878324219E-04,  0.6505619009599202E-02
 63.,2.,  0.6427821660250965E-02,  0.2289407192461159E-03,  0.3561715482273931E-01
 63.,3.,  0.6427821660250965E-02,  0.3732304525127410E-02,  0.5806484252989819E+00
 63.,4.,  0.6427821660250965E-02,  0.4046647583400996E-04,  0.6295519380111427E-02
 63.,5.,  0.6427821660250965E-02,  0.3030319913483319E-03,  0.4714380817723254E-01
 63.,6.,  0.6427821660250965E-02,  0.2180526641098153E-03,  0.3392325979705257E-01
 64.,1.,  0.9423842039481815E-02,  0.3042998260425451E-03,  0.3229042090982220E-01
 64.,2.,  0.9423842039481815E-02,  0.7523288492489882E-02,  0.7983249783867941E+00
 64.,3.,  0.9423842039481815E-02,  0.3449373460128191E-03,  0.3660262391577460E-01
 64.,4.,  0.9423842039481815E-02,  0.1768740184035500E-04,  0.1876878004348168E-02
 64.,5.,  0.9423842039481815E-02,  0.1376394119891981E-03,  0.1460544557225690E-01
 64.,6.,  0.9423842039481815E-02,  0.1500997509867874E-04,  0.1592765990324694E-02
 65.,1.,  0.1020441409088725E+01,  0.3489316150610584E-01,  0.3419418419845009E-01
 65.,2.,  0.1020441409088725E+01,  0.7946690623700441E+00,  0.7787503087312966E+00
 65.,3.,  0.1020441409088725E+01,  0.1560259563921294E+00,  0.1529004556287692E+00
 65.,4.,  0.1020441409088725E+01,  0.2280170012536170E-02,  0.2234493810450526E-02
 65.,5.,  0.1020441409088725E+01,  0.1728550419545955E-01,  0.1693924221567591E-01
 65.,6.,  0.1020441409088725E+01,  0.1059025210295392E-01,  0.1037810893269338E-01
 66.,1.,  0.3455907971032041E-01,  0.1617548931645239E-04,  0.4680532425063939E-03
 66.,2.,  0.3455907971032041E-01,  0.3564880084491844E-03,  0.1031532122490884E-01
 66.,3.,  0.3455907971032041E-01,  0.4016085452145639E-02,  0.1162092707852493E+00
 66.,4.,  0.3455907971032041E-01,  0.4310113742650445E-04,  0.1247172603778368E-02
 66.,5.,  0.3455907971032041E-01,  0.3259125404020680E-03,  0.9430590835575417E-02
 66.,6.,  0.3455907971032041E-01,  0.2330862954291746E-03,  0.6744574721981610E-02
 67.,1.,  0.1107447066824874E+01,  0.4026226070705038E-01,  0.3635592337833807E-01
 67.,2.,  0.1107447066824874E+01,  0.9553831786855881E+00,  0.8626897007590044E+00
 67.,3.,  0.1107447066824874E+01,  0.6042152895657503E-01,  0.5455929295998557E-01
 67.,4.,  0.1107447066824874E+01,  0.2171015650131614E-02,  0.1960378708082240E-02
 67.,5.,  0.1107447066824874E+01,  0.2036341794881739E-01,  0.1838771220659845E-01
 67.,6.,  0.1107447066824874E+01,  0.1709255135079732E-02,  0.1543419262448617E-02
 68.,1.,  0.1163521111850679E+01,  0.4390102202083897E-01,  0.3773117786492990E-01
 68.,2.,  0.1163521111850679E+01,  0.1008249664953647E+01,  0.8665503828718155E+00
 68.,3.,  0.1163521111850679E+01,  0.6451962006249179E-01,  0.5545204071103432E-01
 68.,4.,  0.1163521111850679E+01,  0.2285098875999980E-02,  0.1963951365149993E-02
 68.,5.,  0.1163521111850679E+01,  0.2195256263255645E-01,  0.1886735221988283E-01
 68.,6.,  0.1163521111850679E+01,  0.1809236635829881E-02,  0.1554966744825228E-02
 69.,1.,  0.4550243570953570E+00,  0.1727598688142919E-01,  0.3796716947574028E-01
 69.,2.,  0.4550243570953570E+00,  0.3929311388268593E+00,  0.8635386934781488E+00
 69.,3.,  0.4550243570953570E+00,  0.2543053079685060E-01,  0.5588828466059732E-01
 69.,4.,  0.4550243570953570E+00,  0.9150376151063205E-03,  0.2010964030469606E-02
 69.,5.,  0.4550243570953570E+00,  0.8826881697818133E-02,  0.1939870154240629E-01
 69.,6.,  0.4550243570953570E+00,  0.7171437201327485E-03,  0.1576055674712948E-02
 70.,1.,  0.7184171362401020E+00,  0.2722283261699784E-01,  0.3789279409379193E-01
 70.,2.,  0.7184171362401020E+00,  0.6232997299732446E+00,  0.8676014233671228E+00
 70.,3.,  0.7184171362401020E+00,  0.4013924462492194E-01,  0.5587178061341094E-01
 70.,4.,  0.7184171362401020E+00,  0.1429387928668646E-02,  0.1989635069326814E-02
 70.,5.,  0.7184171362401020E+00,  0.1376508828240928E-01,  0.1916030059423423E-01
 70.,6.,  0.7184171362401020E+00,  0.1130232040644483E-02,  0.1573225336132222E-02
 71.,1.,  0.3323302143605018E-01,  0.1661422761599131E-03,  0.4999313001967583E-02
 71.,2.,  0.3323302143605018E-01,  0.1150415101887144E-02,  0.3461662684209653E-01
 71.,3.,  0.3323302143605018E-01,  0.5582622616682187E-03,  0.1679842029237320E-01
 71.,4.,  0.3323302143605018E-01,  0.6297419756795541E-04,  0.1894928443058834E-02
 71.,5.,  0.3323302143605018E-01,  0.9132258634304002E-03,  0.2747947144040777E-01
 71.,6.,  0.3323302143605018E-01,  0.1920408495631465E-04,  0.5778615403137145E-03
 72.,1.,  0.8753580118942931E+00,  0.2899785401786970E-01,  0.3312685052726910E-01
 72.,2.,  0.8753580118942931E+00,  0.6938963082800396E+00,  0.7927000139959117E+00
 72.,3.,  0.8753580118942931E+00,  0.1194526253119923E+00,  0.1364614519875066E+00
 72.,4.,  0.8753580118942931E+00,  0.1785637540685669E-02,  0.2039893982145102E-02
 72.,5.,  0.8753580118942931E+00,  0.1317578308009926E-01,  0.1505187923234584E-01
 72.,6.,  0.8753580118942931E+00,  0.8124032338174381E-02,  0.9280811082763503E-02
 73.,1.,  0.8570635622850398E+00,  0.3080181414825642E-01,  0.3593877455965448E-01
 73.,2.,  0.8570635622850398E+00,  0.7461306287038066E+00,  0.8705662701544890E+00
 73.,3.,  0.8570635622850398E+00,  0.4626055714343452E-01,  0.5397564332346370E-01
 73.,4.,  0.8570635622850398E+00,  0.1641029622751547E-02,  0.1914711691133333E-02
 73.,5.,  0.8570635622850398E+00,  0.1541282757459807E-01,  0.1798329581706347E-01
 73.,6.,  0.8570635622850398E+00,  0.1300945464438888E-02,  0.1517910131391425E-02
 74.,1.,  0.1302983862465603E+01,  0.5073334574000619E-01,  0.3893628094825733E-01
 74.,2.,  0.1302983862465603E+01,  0.1119779258981981E+01,  0.8593961070730772E+00
 74.,3.,  0.1302983862465603E+01,  0.7678447419874157E-01,  0.5892972001467792E-01
 74.,4.,  0.1302983862465603E+01,  0.2706349124217106E-02,  0.2077039633549990E-02
 74.,5.,  0.1302983862465603E+01,  0.2626583462748544E-01,  0.2015821944086343E-01
 74.,6.,  0.1302983862465603E+01,  0.2161346627643057E-02,  0.1658766996203005E-02
 75.,1.,  0.9860929013330365E+00,  0.3369203456061445E-01,  0.3416720119886101E-01
 75.,2.,  0.9860929013330365E+00,  0.7706773790975973E+00,  0.7815464223054109E+00
 75.,3.,  0.9860929013330365E+00,  0.1491575630105535E+00,  0.1512611669842840E+00
 75.,4.,  0.9860929013330365E+00,  0.2191688832337224E-02,  0.2222598732203040E-02
 75.,5.,  0.9860929013330365E+00,  0.1654195470873879E-01,  0.1677524976234670E-01
 75.,6.,  0.9860929013330365E+00,  0.1011561467038291E-01,  0.1025827754840163E-01
 76.,1.,  0.9090327428083276E-02,  0.3382557844857603E-03,  0.3721051713063350E-01
 76.,2.,  0.9090327428083276E-02,  0.7977506678106577E-02,  0.8775818848352154E+00
 76.,3.,  0.9090327428083276E-02,  0.4795557455786270E-03,  0.5275450740059238E-01
 76.,4.,  0.9090327428083276E-02,  0.2005362174444057E-04,  0.2206039540719705E-02
 76.,5.,  0.9090327428083276E-02,  0.1559358400780683E-03,  0.1715403997399771E-01
 76.,6.,  0.9090327428083276E-02,  0.1903175476071148E-04,  0.2093626980026657E-02
 77.,1.,  0.9781568427625686E-02,  0.4426932004539779E-04,  0.4525789537020438E-02
 77.,2.,  0.9781568427625686E-02,  0.3346062689977766E-03,  0.3420783399651550E-01
 77.,3.,  0.9781568427625686E-02,  0.5894908980842611E-02,  0.6026547812305703E+00
 77.,4.,  0.9781568427625686E-02,  0.6260496855385585E-04,  0.6400299606047143E-02
 77.,5.,  0.9781568427625686E-02,  0.4782085253630071E-03,  0.4888873690362603E-01
 77.,6.,  0.9781568427625686E-02,  0.3443887145790461E-03,  0.3520792367064601E-01
 78.,1.,  0.1179833627373147E+01,  0.4536360565788251E-01,  0.3844915469894072E-01
 78.,2.,  0.1179833627373147E+01,  0.1024043152180645E+01,  0.8679555561241598E+00
 78.,3.,  0.1179833627373147E+01,  0.6959296367035600E-01,  0.5898540442969233E-01
 78.,4.,  0.1179833627373147E+01,  0.2428139511520877E-02,  0.2058035518895180E-02
 78.,5.,  0.1179833627373147E+01,  0.2352386705040235E-01,  0.1993829172573875E-01
 78.,6.,  0.1179833627373147E+01,  0.1967906971220956E-02,  0.1667952943164049E-02
 79.,1.,  0.9235578624331949E+00,  0.3375162058155065E-01,  0.3654521492852545E-01
 79.,2.,  0.9235578624331949E+00,  0.8066543870109532E+00,  0.8734205184348177E+00
 79.,3.,  0.9235578624331949E+00,  0.4880570245624849E-01,  0.5284531098859962E-01
 79.,4.,  0.9235578624331949E+00,  0.1682534880064424E-02,  0.1821796931739216E-02
 79.,5.,  0.9235578624331949E+00,  0.1605571302955333E-01,  0.1738463141578713E-01
 79.,6.,  0.9235578624331949E+00,  0.1371178292792763E-02,  0.1484669611474339E-02
 80.,1.,  0.6638403565395890E-02,  0.2050939129874705E-03,  0.3089506550288185E-01
 80.,2.,  0.6638403565395890E-02,  0.2554740194506792E-02,  0.3848425557951803E+00
 80.,3.,  0.6638403565395890E-02,  0.4686213652587938E-03,  0.7059247914688160E-01
 80.,4.,  0.6638403565395890E-02,  0.3776718881243367E-04,  0.5689197476529340E-02
 80.,5.,  0.6638403565395890E-02,  0.4988292105176341E-03,  0.7514294748784014E-01
 80.,6.,  0.6638403565395890E-02,  0.1595033093334214E-04,  0.2402735955446680E-02
