x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1777.7,30544.0592,3327.2978,1.287e-01,1.332e-01
1786.8,30583.0782,3330.7558,1.293e-01,1.336e-01
1795.9,30618.3968,3333.4115,1.304e-01,1.340e-01
1805.0,30649.7316,3335.1926,1.321e-01,1.344e-01
1805.9,30652.7696,3335.1223,1.322e-01,1.344e-01
1811.1,30668.1425,3335.5019,1.319e-01,1.345e-01
1820.2,30692.2623,3338.4902,1.316e-01,1.347e-01
1829.3,30711.7247,3339.9957,1.320e-01,1.349e-01
1838.4,30726.2501,3340.9063,1.328e-01,1.351e-01
1847.5,30735.3510,3340.5601,1.344e-01,1.351e-01
1854.2,30738.3073,3340.5253,1.353e-01,1.352e-01
1854.9,30738.4983,3340.4852,1.353e-01,1.352e-01
1855.7,30738.1176,3340.3345,1.353e-01,1.352e-01
1856.6,30737.5406,3340.2663,1.352e-01,1.352e-01
1865.7,30729.8144,3340.0214,1.332e-01,1.350e-01
1874.8,30716.7858,3338.9319,1.318e-01,1.349e-01
1883.9,30698.8782,3336.9092,1.310e-01,1.346e-01
1893.0,30676.4353,3334.0350,1.307e-01,1.344e-01
1902.1,30649.6233,3330.2559,1.311e-01,1.341e-01
1905.9,30637.3336,3328.4142,1.312e-01,1.339e-01
1908.9,30626.9857,3327.2469,1.309e-01,1.338e-01
1917.9,30593.3279,3324.4118,1.292e-01,1.334e-01
1926.9,30555.9150,3320.6352,1.281e-01,1.329e-01
1935.9,30514.9887,3316.1673,1.277e-01,1.324e-01
1944.9,30470.8725,3311.0274,1.277e-01,1.318e-01
1953.9,30423.6444,3305.0406,1.284e-01,1.312e-01
1956.9,30407.3965,3303.2356,1.285e-01,1.310e-01
1962.8,30374.3637,3300.0682,1.278e-01,1.306e-01
1971.9,30321.9321,3294.5958,1.266e-01,1.299e-01
1980.9,30268.4720,3288.3940,1.261e-01,1.291e-01
1989.9,30214.7646,3281.8579,1.260e-01,1.283e-01
1998.9,30161.8123,3273.8020,1.266e-01,1.274e-01
2005.2,30126.7076,3270.5307,1.270e-01,1.269e-01
2005.9,30122.7509,3270.5963,1.270e-01,1.269e-01
2006.7,30118.3229,3270.5255,1.269e-01,1.268e-01
2014.4,30065.8708,3265.6981,1.253e-01,1.261e-01
2023.5,29991.2372,3257.8879,1.228e-01,1.250e-01
2032.6,29905.5464,3249.9408,1.210e-01,1.239e-01
2041.6,29810.9279,3241.7741,1.195e-01,1.227e-01
2050.7,29708.7071,3232.6703,1.186e-01,1.215e-01
2056.9,29635.7327,3228.2851,1.181e-01,1.208e-01
2065.9,29525.0938,3222.4171,1.163e-01,1.198e-01
2075.0,29408.0964,3214.3980,1.139e-01,1.185e-01
2084.0,29286.4880,3206.5132,1.123e-01,1.172e-01
2093.1,29161.4248,3198.6258,1.111e-01,1.159e-01
2102.2,29032.9551,3189.9056,1.105e-01,1.145e-01
2107.9,28951.0990,3186.6213,1.102e-01,1.138e-01
2117.3,28814.5994,3181.1678,1.087e-01,1.125e-01
2126.4,28682.4257,3172.9306,1.069e-01,1.110e-01
2135.4,28550.6092,3165.2471,1.059e-01,1.096e-01
2144.5,28422.0608,3157.7397,1.053e-01,1.081e-01
2153.6,28298.2144,3149.0048,1.054e-01,1.066e-01
2162.2,28190.2632,3144.8859,1.055e-01,1.054e-01
2162.9,28181.2717,3145.2296,1.054e-01,1.054e-01
2163.1,28178.9126,3145.3626,1.054e-01,1.053e-01
2163.7,28172.3099,3145.5788,1.054e-01,1.053e-01
2169.9,28089.1878,3142.2936,1.043e-01,1.044e-01
2178.9,27950.7496,3134.0805,1.019e-01,1.028e-01
2187.9,27796.2797,3126.9926,9.995e-02,1.012e-01
2196.9,27628.7128,3120.5623,9.810e-02,9.967e-02
2205.9,27451.1399,3113.4375,9.639e-02,9.804e-02
2213.9,27286.2078,3111.7397,9.537e-02,9.697e-02
2222.9,27094.1797,3110.3000,9.334e-02,9.577e-02
2232.0,26896.1094,3105.1276,9.057e-02,9.418e-02
2241.0,26693.5542,3101.2990,8.848e-02,9.271e-02
2250.0,26487.9898,3097.9786,8.677e-02,9.128e-02
2259.0,26280.3152,3094.1116,8.552e-02,8.979e-02
2264.9,26145.2137,3095.0425,8.499e-02,8.913e-02
2274.1,25934.3033,3095.6596,8.378e-02,8.808e-02
2283.1,25729.5829,3091.5968,8.254e-02,8.665e-02
2292.1,25529.8486,3088.9671,8.192e-02,8.538e-02
2301.1,25340.0559,3086.3939,8.183e-02,8.414e-02
2310.1,25163.8519,3083.5436,8.255e-02,8.293e-02
2313.2,25109.7692,3084.0392,8.273e-02,8.264e-02
2313.9,25096.8201,3084.7531,8.269e-02,8.262e-02
2314.2,25091.9541,3085.0282,8.269e-02,8.262e-02
2314.7,25084.2920,3085.2983,8.268e-02,8.260e-02
2319.1,25002.1726,3084.3850,8.248e-02,8.213e-02
2328.1,24810.9577,3079.7311,8.183e-02,8.094e-02
2337.1,24597.0224,3076.5878,8.095e-02,7.988e-02
2346.1,24363.7328,3074.0608,7.987e-02,7.887e-02
2355.0,24117.2664,3072.5977,7.872e-02,7.799e-02
2364.0,23858.5832,3070.5456,7.754e-02,7.709e-02
2370.9,23654.0819,3073.3532,7.706e-02,7.679e-02
2378.9,23410.4426,3076.5568,7.565e-02,7.647e-02
2387.9,23133.2152,3075.5473,7.325e-02,7.579e-02
2396.9,22850.3174,3075.8834,7.155e-02,7.529e-02
2405.8,22564.6370,3076.0781,7.032e-02,7.485e-02
2414.8,22275.8053,3076.6608,6.973e-02,7.452e-02
2423.7,21987.0724,3076.4762,6.983e-02,7.422e-02
