x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2665.9,5745.0762,1101.5601,2.909e-02,2.970e-02
2674.6,5603.8519,1086.1772,2.842e-02,2.948e-02
2683.4,5456.0292,1070.0290,2.787e-02,2.923e-02
2692.1,5304.4338,1053.0413,2.743e-02,2.896e-02
2700.9,5147.9921,1035.2684,2.711e-02,2.866e-02
2709.9,4985.4859,1015.7238,2.691e-02,2.832e-02
2712.9,4930.1797,1010.4580,2.684e-02,2.823e-02
2718.3,4830.9843,1000.6680,2.647e-02,2.804e-02
2727.1,4669.0144,980.2563,2.568e-02,2.763e-02
2735.8,4506.0085,959.7595,2.512e-02,2.721e-02
2744.5,4341.7497,938.1418,2.471e-02,2.676e-02
2753.2,4177.0366,916.0679,2.448e-02,2.629e-02
2761.9,4011.8047,891.8583,2.455e-02,2.576e-02
2769.9,3859.1565,873.4362,2.439e-02,2.535e-02
2776.4,3736.9712,858.5586,2.385e-02,2.500e-02
2785.0,3572.8984,832.9693,2.319e-02,2.438e-02
2793.7,3410.1787,807.6191,2.266e-02,2.376e-02
2802.4,3250.0040,781.0658,2.224e-02,2.310e-02
2811.0,3093.3712,754.1655,2.188e-02,2.243e-02
2819.7,2942.3600,724.9842,2.160e-02,2.168e-02
2826.9,2821.3472,705.0755,2.125e-02,2.118e-02
2827.1,2819.2122,704.7115,2.125e-02,2.118e-02
2828.3,2801.2583,701.1670,2.117e-02,2.110e-02
2836.9,2650.9949,669.4009,2.063e-02,2.022e-02
2845.6,2493.4587,636.4769,2.062e-02,1.932e-02
2854.2,2327.5767,602.4247,2.128e-02,1.838e-02
2862.9,2154.4421,566.6206,2.270e-02,1.739e-02
2871.9,1971.5177,528.9802,2.481e-02,1.634e-02
2880.9,1786.7127,489.2942,2.791e-02,1.522e-02
2883.9,1724.0306,478.9946,2.799e-02,1.493e-02
2888.5,1629.0927,462.9752,2.793e-02,1.446e-02
2897.1,1450.5972,423.9123,3.065e-02,1.333e-02
2905.6,1272.9465,385.6237,3.325e-02,1.220e-02
2914.2,1096.5421,346.4289,3.624e-02,1.104e-02
2922.7,923.1772,307.0066,3.937e-02,9.858e-03
2931.3,754.0400,267.5141,4.260e-02,8.647e-03
2939.8,591.8126,228.4808,4.585e-02,7.415e-03
2940.9,571.1901,224.4000,4.556e-02,7.285e-03
2945.5,488.3816,205.6346,4.165e-02,6.688e-03
2954.0,342.3617,162.0619,3.477e-02,5.282e-03
2962.5,212.6480,119.4485,2.707e-02,3.901e-03
2971.0,105.4340,76.8086,1.946e-02,2.509e-03
2979.9,27.5916,29.5024,6.758e-03,9.671e-04
2987.6,0.0000,0.0000,3.785e-18,4.573e-19
2995.9,0.5881,2.2384,7.876e-05,6.958e-05
2998.2,0.0000,0.0000,7.650e-23,4.174e-24
2998.9,0.0724,0.1667,7.028e-05,4.673e-06
