x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2563.0,63943.2990,10931.1569,2.752e-01,2.856e-01
2571.9,62643.9035,10888.2084,2.745e-01,2.867e-01
2580.7,61335.6065,10841.0487,2.764e-01,2.878e-01
2589.6,60024.6872,10788.3444,2.812e-01,2.889e-01
2598.4,58721.4186,10732.9780,2.881e-01,2.899e-01
2598.9,58639.0481,10730.7701,2.883e-01,2.900e-01
2604.3,57855.5166,10703.9692,2.869e-01,2.905e-01
2613.1,56572.6740,10636.6995,2.857e-01,2.911e-01
2621.9,55325.6031,10567.0572,2.858e-01,2.916e-01
2630.7,54123.6389,10490.7132,2.869e-01,2.919e-01
2639.5,52999.8195,10409.0137,2.885e-01,2.921e-01
2648.3,51974.6233,10320.7782,2.908e-01,2.921e-01
2655.2,51285.8180,10249.9006,2.922e-01,2.921e-01
2655.9,51218.5700,10243.8705,2.922e-01,2.920e-01
2656.4,51175.6538,10240.0217,2.922e-01,2.920e-01
2656.6,51155.9153,10237.0118,2.922e-01,2.920e-01
2665.9,50213.6496,10126.8827,2.838e-01,2.911e-01
2674.6,49129.6250,10015.6393,2.753e-01,2.899e-01
2683.4,47935.1576,9893.8401,2.706e-01,2.885e-01
2692.1,46641.8383,9762.8334,2.670e-01,2.868e-01
2700.9,45283.4610,9622.3375,2.646e-01,2.848e-01
2709.9,43829.3721,9464.6808,2.637e-01,2.824e-01
2712.9,43341.7409,9421.6522,2.633e-01,2.816e-01
2718.3,42442.6930,9340.2498,2.599e-01,2.801e-01
2727.1,40980.3719,9168.4955,2.536e-01,2.769e-01
2735.8,39490.4174,8993.3144,2.505e-01,2.736e-01
2744.5,37995.7098,8805.9890,2.506e-01,2.699e-01
2753.2,36487.6861,8612.4660,2.535e-01,2.659e-01
2761.9,34989.3473,8397.5319,2.619e-01,2.614e-01
2769.9,33604.0802,8232.9560,2.634e-01,2.576e-01
2776.4,32510.6471,8101.4313,2.569e-01,2.542e-01
2785.0,31043.2535,7875.4825,2.506e-01,2.486e-01
2793.7,29626.3825,7649.9888,2.448e-01,2.429e-01
2802.4,28253.7211,7413.9319,2.389e-01,2.368e-01
2811.0,26977.6178,7172.0865,2.327e-01,2.305e-01
2819.7,25802.6244,6920.7315,2.236e-01,2.236e-01
2826.2,25045.8778,6739.3096,2.192e-01,2.192e-01
2826.9,24967.7037,6723.8499,2.190e-01,2.189e-01
2827.5,24906.5858,6713.2465,2.188e-01,2.187e-01
2827.6,24894.3762,6709.6004,2.187e-01,2.186e-01
2828.3,24827.9650,6691.1651,2.179e-01,2.182e-01
2836.9,23733.4876,6412.3731,2.040e-01,2.100e-01
