x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2761.9,4712.3707,1048.1950,2.894e-02,3.037e-02
2769.9,4533.1121,1026.5158,2.875e-02,2.989e-02
2776.4,4389.6233,1009.0068,2.811e-02,2.947e-02
2785.0,4196.9391,978.8778,2.732e-02,2.874e-02
2793.7,4005.8389,949.0284,2.669e-02,2.800e-02
2802.4,3817.7228,917.7591,2.619e-02,2.722e-02
2811.0,3633.7621,886.0799,2.577e-02,2.642e-02
2819.7,3456.3997,851.7114,2.544e-02,2.554e-02
2826.9,3314.2676,828.2739,2.503e-02,2.495e-02
2827.1,3311.7600,827.8460,2.502e-02,2.494e-02
2828.3,3290.6723,823.6779,2.493e-02,2.485e-02
2836.9,3114.1760,786.3076,2.429e-02,2.382e-02
2845.6,2929.1320,747.5820,2.427e-02,2.274e-02
2854.2,2734.2804,707.5358,2.503e-02,2.163e-02
2862.9,2530.9057,665.4366,2.668e-02,2.046e-02
2871.9,2316.0279,621.1859,2.915e-02,1.923e-02
2880.9,2098.9381,574.5391,3.280e-02,1.791e-02
2883.9,2025.3050,562.4342,3.289e-02,1.756e-02
2888.5,1913.7803,543.6102,3.281e-02,1.701e-02
2897.1,1704.0977,497.7149,3.600e-02,1.568e-02
2905.6,1495.4058,452.7378,3.905e-02,1.435e-02
2914.2,1288.1763,406.7041,4.256e-02,1.299e-02
2922.7,1084.5162,360.4112,4.624e-02,1.159e-02
2931.3,885.8215,314.0435,5.003e-02,1.017e-02
2939.8,695.2432,268.2230,5.385e-02,8.718e-03
2940.9,671.0167,263.4322,5.351e-02,8.565e-03
2945.5,573.7362,241.3998,4.892e-02,7.863e-03
2954.0,402.1969,190.2470,4.084e-02,6.209e-03
2962.5,249.8132,140.2228,3.180e-02,4.585e-03
2971.0,123.8611,90.1708,2.286e-02,2.949e-03
2979.9,32.4138,34.6328,7.937e-03,1.137e-03
2987.6,0.0000,0.0000,4.415e-18,5.383e-19
2995.9,0.6908,2.6268,9.262e-05,8.178e-05
2998.2,0.0000,0.0000,8.981e-23,4.906e-24
2998.9,0.0851,0.1957,8.258e-05,5.478e-06
3004.9,0.3247,1.1008,2.672e-04,2.294e-05
3009.6,0.3252,1.9395,4.550e-04,3.982e-05
3010.7,0.3481,2.5340,5.987e-04,5.192e-05
3014.6,0.0000,0.0000,2.866e-22,2.129e-23
3022.2,11.7390,20.1520,3.987e-03,4.280e-04
3030.4,42.0112,45.2460,8.308e-03,9.709e-04
3036.1,71.2861,61.4566,1.014e-02,1.335e-03
3044.5,122.5680,85.0802,1.208e-02,1.872e-03
3050.1,161.1829,100.5373,1.325e-02,2.222e-03
3057.4,214.9266,121.2157,1.440e-02,2.694e-03
3063.4,261.4870,135.2937,1.597e-02,3.003e-03
3064.2,267.4343,136.8620,1.610e-02,3.037e-03
3069.8,312.5541,150.9116,1.545e-02,3.366e-03
3078.2,382.1013,172.1011,1.432e-02,3.858e-03
3084.4,434.0512,187.4609,1.351e-02,4.210e-03
3092.3,500.5138,206.6893,1.250e-02,4.646e-03
3099.4,560.7323,223.7593,1.166e-02,5.030e-03
3105.4,611.2152,237.8804,1.101e-02,5.344e-03
3112.0,666.3216,253.0234,1.042e-02,5.677e-03
3120.4,735.3847,272.1252,9.683e-03,6.094e-03
3123.4,759.7208,277.5541,9.812e-03,6.208e-03
3126.1,781.6832,282.3730,9.839e-03,6.308e-03
3134.6,848.9137,300.4306,8.811e-03,6.692e-03
3140.3,892.7663,311.8788,8.382e-03,6.932e-03
3147.4,946.4862,325.9809,8.028e-03,7.224e-03
3154.5,997.9499,339.4292,7.892e-03,7.500e-03
3160.1,1037.9108,349.9470,7.915e-03,7.713e-03
3168.6,1095.2712,365.1491,8.103e-03,8.018e-03
3174.4,1131.8620,375.1207,8.294e-03,8.216e-03
3182.9,1182.5342,388.7332,8.588e-03,8.478e-03
3183.2,1183.9298,389.1982,8.595e-03,8.485e-03
3183.4,1184.7347,389.3964,8.594e-03,8.488e-03
3189.4,1218.1568,396.6160,8.779e-03,8.612e-03
3195.4,1250.9154,404.9401,9.307e-03,8.768e-03
3202.8,1290.7511,414.3982,1.002e-02,8.942e-03
3210.4,1330.2723,423.7237,1.085e-02,9.112e-03
3217.1,1364.3793,431.6320,1.161e-02,9.257e-03
3225.4,1404.8991,440.9726,1.253e-02,9.428e-03
3231.4,1433.2415,447.4195,1.315e-02,9.546e-03
3237.4,1460.6108,453.9063,1.380e-02,9.667e-03
3243.4,1487.0406,459.1259,1.411e-02,9.760e-03
3245.8,1497.2082,461.0297,1.420e-02,9.793e-03
3251.5,1521.2000,466.5105,1.467e-02,9.896e-03
