x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1683.7,6206.0275,656.2007,2.447e-02,2.489e-02
1692.7,6222.1799,657.0830,2.484e-02,2.509e-02
1701.8,6235.6829,657.9318,2.528e-02,2.528e-02
1703.2,6237.3434,657.9408,2.532e-02,2.530e-02
1703.8,6238.1423,657.8607,2.532e-02,2.531e-02
1704.7,6239.0454,657.7499,2.533e-02,2.531e-02
1707.9,6242.6721,657.7871,2.528e-02,2.535e-02
1717.0,6253.4792,658.7133,2.507e-02,2.551e-02
1726.1,6264.6135,659.4102,2.500e-02,2.566e-02
1735.2,6275.8000,660.0310,2.504e-02,2.581e-02
1744.3,6286.7599,660.5333,2.519e-02,2.594e-02
1753.4,6297.3463,660.9543,2.544e-02,2.607e-02
1754.9,6299.0722,660.9115,2.547e-02,2.608e-02
1759.5,6304.0712,660.8858,2.542e-02,2.611e-02
1768.6,6313.7103,661.5368,2.532e-02,2.622e-02
1777.7,6322.6775,661.9631,2.534e-02,2.631e-02
1786.8,6330.9074,662.3233,2.546e-02,2.640e-02
1795.9,6338.3502,662.5721,2.570e-02,2.647e-02
1805.0,6344.9474,662.6989,2.603e-02,2.654e-02
1805.9,6345.5863,662.6634,2.604e-02,2.654e-02
1811.1,6348.8207,662.6140,2.600e-02,2.656e-02
1820.2,6353.8894,663.0237,2.597e-02,2.661e-02
1829.3,6357.9737,663.1914,2.605e-02,2.664e-02
1838.4,6361.0165,663.2944,2.622e-02,2.667e-02
1847.5,6362.9186,663.2013,2.654e-02,2.669e-02
1854.2,6363.5337,663.2052,2.672e-02,2.669e-02
1854.9,6363.5732,663.1979,2.672e-02,2.669e-02
1855.7,6363.4942,663.1672,2.671e-02,2.669e-02
1856.6,6363.3744,663.1527,2.669e-02,2.669e-02
1865.7,6361.7631,663.1191,2.631e-02,2.667e-02
1874.8,6359.0375,662.9725,2.602e-02,2.663e-02
1883.9,6355.2830,662.6937,2.585e-02,2.659e-02
1893.0,6350.5698,662.2980,2.579e-02,2.654e-02
1902.1,6344.9314,661.7796,2.584e-02,2.648e-02
1905.9,6342.3446,661.5114,2.586e-02,2.645e-02
1908.9,6340.1661,661.3526,2.579e-02,2.643e-02
1917.9,6333.0757,661.0618,2.546e-02,2.635e-02
1926.9,6325.1874,660.6302,2.525e-02,2.626e-02
1935.9,6316.5516,660.1081,2.514e-02,2.616e-02
1944.9,6307.2357,659.4953,2.514e-02,2.605e-02
1953.9,6297.2564,658.7604,2.526e-02,2.594e-02
1956.9,6293.8210,658.5504,2.528e-02,2.590e-02
1962.8,6286.8360,658.1979,2.515e-02,2.582e-02
1971.9,6275.7414,657.5782,2.494e-02,2.568e-02
1980.9,6264.4202,656.8364,2.486e-02,2.553e-02
1989.9,6253.0341,656.0561,2.487e-02,2.538e-02
1998.9,6241.7936,654.9924,2.504e-02,2.521e-02
2005.2,6234.3286,654.7219,2.513e-02,2.511e-02
2005.9,6233.4856,654.7765,2.513e-02,2.510e-02
2006.7,6232.5454,654.8022,2.512e-02,2.510e-02
2014.4,6221.4378,654.2713,2.483e-02,2.495e-02
2023.5,6205.6781,653.2639,2.437e-02,2.474e-02
2032.6,6187.6128,652.2884,2.403e-02,2.452e-02
2041.6,6167.6819,651.3159,2.375e-02,2.431e-02
2050.7,6146.1604,650.2046,2.356e-02,2.407e-02
2056.9,6130.7981,649.8130,2.347e-02,2.394e-02
2065.9,6107.5109,649.3500,2.310e-02,2.375e-02
2075.0,6082.8846,648.5234,2.261e-02,2.349e-02
2084.0,6057.2877,647.7423,2.227e-02,2.325e-02
2093.1,6030.9595,646.9847,2.201e-02,2.299e-02
2102.2,6003.9117,646.0858,2.186e-02,2.273e-02
2107.9,5986.6729,645.9414,2.180e-02,2.260e-02
2117.3,5957.9240,645.6511,2.150e-02,2.236e-02
2126.4,5930.0750,644.8042,2.117e-02,2.207e-02
2135.4,5902.2906,644.0608,2.098e-02,2.180e-02
2144.5,5875.1757,643.3495,2.088e-02,2.152e-02
2153.6,5849.0311,642.3810,2.095e-02,2.122e-02
2162.2,5826.2046,642.2550,2.101e-02,2.099e-02
2162.9,5824.3018,642.3781,2.100e-02,2.098e-02
2163.1,5823.8035,642.4166,2.100e-02,2.098e-02
2163.7,5822.4063,642.4957,2.100e-02,2.098e-02
2169.9,5804.8590,642.2655,2.080e-02,2.080e-02
2178.9,5775.7047,641.2709,2.039e-02,2.049e-02
2187.9,5743.2258,640.5174,2.002e-02,2.018e-02
2196.9,5708.0289,639.9054,1.967e-02,1.988e-02
2205.9,5670.7549,639.1605,1.933e-02,1.957e-02
2213.9,5636.1487,639.4081,1.914e-02,1.937e-02
