x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1674.6,14875.8649,1374.0718,4.864e-02,4.996e-02
1683.7,14920.2259,1370.2814,4.917e-02,5.026e-02
1692.7,14960.4401,1366.5528,4.990e-02,5.055e-02
1701.8,14996.1652,1362.8987,5.087e-02,5.084e-02
1703.9,15003.1564,1361.8949,5.100e-02,5.088e-02
1707.9,15016.0908,1359.9686,5.087e-02,5.094e-02
1717.0,15046.1910,1356.5260,5.042e-02,5.116e-02
1726.1,15075.5608,1353.0038,5.024e-02,5.136e-02
1735.2,15104.2909,1349.6534,5.027e-02,5.156e-02
1744.3,15131.7294,1346.4034,5.053e-02,5.175e-02
1753.4,15157.9797,1343.2904,5.101e-02,5.193e-02
1754.9,15162.0788,1342.7230,5.106e-02,5.195e-02
1759.5,15174.4023,1341.2575,5.093e-02,5.200e-02
1768.6,15197.7994,1339.2158,5.057e-02,5.215e-02
1777.7,15219.5068,1337.1870,5.048e-02,5.228e-02
1786.8,15239.3336,1335.3463,5.063e-02,5.240e-02
1795.9,15257.2705,1333.6379,5.103e-02,5.252e-02
1805.0,15273.1625,1332.0419,5.164e-02,5.262e-02
1805.9,15274.7670,1331.8488,5.167e-02,5.263e-02
1811.1,15282.6470,1331.0896,5.156e-02,5.265e-02
1820.2,15295.1383,1330.5932,5.139e-02,5.272e-02
1829.3,15305.4017,1330.0141,5.151e-02,5.278e-02
1838.4,15313.4961,1329.6172,5.185e-02,5.282e-02
1847.5,15319.1065,1329.2214,5.256e-02,5.286e-02
1854.9,15321.9464,1328.8079,5.300e-02,5.287e-02
1856.6,15321.9537,1328.7425,5.292e-02,5.287e-02
1865.7,15320.6833,1328.9455,5.218e-02,5.283e-02
1874.8,15316.6470,1329.2666,5.167e-02,5.278e-02
1883.9,15310.1599,1329.7462,5.139e-02,5.272e-02
1893.0,15301.3366,1330.3827,5.134e-02,5.265e-02
1902.1,15290.3220,1331.1723,5.154e-02,5.258e-02
1905.9,15285.1134,1331.4518,5.161e-02,5.254e-02
1908.9,15280.7700,1331.8201,5.148e-02,5.251e-02
1917.9,15266.2068,1333.6684,5.085e-02,5.239e-02
1926.9,15249.8192,1335.5689,5.048e-02,5.227e-02
1935.9,15231.5720,1337.6499,5.034e-02,5.213e-02
1944.9,15211.7159,1339.8795,5.043e-02,5.200e-02
1953.9,15190.1396,1342.2361,5.077e-02,5.185e-02
1956.9,15182.7751,1343.0115,5.083e-02,5.180e-02
1962.8,15167.5266,1344.7852,5.059e-02,5.169e-02
1971.9,15143.3194,1348.0883,5.021e-02,5.149e-02
1980.9,15118.2690,1351.3051,5.011e-02,5.129e-02
1989.9,15093.0317,1354.7040,5.020e-02,5.109e-02
1998.9,15067.5839,1358.0152,5.062e-02,5.087e-02
2005.9,15048.7999,1360.8253,5.086e-02,5.072e-02
