x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2423.7,1608.2177,240.5781,5.426e-03,5.698e-03
2427.9,1598.0968,240.7406,5.440e-03,5.701e-03
2430.9,1591.0279,240.8395,5.431e-03,5.704e-03
2439.9,1569.6101,240.7329,5.399e-03,5.691e-03
2448.9,1548.6465,240.6494,5.400e-03,5.687e-03
2457.9,1528.1964,240.5304,5.435e-03,5.687e-03
2466.9,1508.8066,240.3908,5.500e-03,5.694e-03
2475.9,1490.7296,240.1890,5.628e-03,5.705e-03
2484.2,1476.1922,240.0133,5.723e-03,5.717e-03
2484.9,1474.9968,240.0204,5.725e-03,5.719e-03
2485.3,1474.3794,240.0218,5.725e-03,5.720e-03
2485.6,1473.8434,240.0058,5.726e-03,5.720e-03
2493.9,1459.0374,239.5045,5.732e-03,5.726e-03
2502.9,1439.9989,238.9449,5.751e-03,5.737e-03
2511.9,1418.9392,238.3575,5.761e-03,5.751e-03
2520.9,1396.2138,237.7331,5.768e-03,5.769e-03
2529.9,1372.3560,237.0731,5.781e-03,5.790e-03
2538.9,1347.5028,236.3113,5.812e-03,5.812e-03
2541.9,1339.0831,236.1734,5.825e-03,5.822e-03
2545.3,1329.3879,235.9963,5.807e-03,5.833e-03
2554.2,1303.9415,235.1009,5.711e-03,5.852e-03
2563.0,1278.0400,234.1767,5.662e-03,5.872e-03
2571.9,1251.8715,233.1609,5.660e-03,5.894e-03
2580.7,1225.5333,232.0656,5.710e-03,5.915e-03
2589.6,1199.1512,230.8646,5.820e-03,5.936e-03
2598.4,1172.9304,229.6167,5.971e-03,5.957e-03
2598.9,1171.2740,229.5650,5.973e-03,5.958e-03
2604.3,1155.5142,228.9533,5.940e-03,5.968e-03
2613.1,1129.7165,227.4790,5.913e-03,5.981e-03
2621.9,1104.6430,225.9617,5.910e-03,5.992e-03
2630.7,1080.4799,224.3146,5.927e-03,6.001e-03
2639.5,1057.8874,222.5629,5.955e-03,6.007e-03
2648.3,1037.2749,220.6869,5.989e-03,6.010e-03
2655.2,1023.4182,219.1713,6.014e-03,6.010e-03
2655.9,1022.0648,219.0389,6.014e-03,6.010e-03
2656.4,1021.2020,218.9540,6.014e-03,6.010e-03
2656.6,1020.8044,218.8885,6.013e-03,6.010e-03
2665.9,1001.8740,216.5015,5.828e-03,5.993e-03
2674.6,980.1287,214.0948,5.641e-03,5.970e-03
2683.4,956.1879,211.4664,5.540e-03,5.942e-03
2692.1,930.2833,208.6488,5.466e-03,5.909e-03
2700.9,903.0893,205.6384,5.423e-03,5.870e-03
2709.9,873.9935,202.2749,5.412e-03,5.825e-03
2712.9,864.2386,201.3542,5.403e-03,5.810e-03
2718.3,846.2578,199.6125,5.336e-03,5.778e-03
2727.1,817.0207,195.9647,5.225e-03,5.718e-03
2735.8,787.2432,192.2565,5.174e-03,5.653e-03
2744.5,757.3817,188.3077,5.187e-03,5.581e-03
2753.2,727.2656,184.2423,5.253e-03,5.504e-03
2761.9,697.3532,179.7451,5.429e-03,5.418e-03
2769.9,669.7071,176.3006,5.461e-03,5.342e-03
2776.4,647.8913,173.5418,5.331e-03,5.276e-03
2785.0,618.6222,168.8210,5.208e-03,5.168e-03
2793.7,590.3680,164.1146,5.092e-03,5.057e-03
2802.4,563.0017,159.1924,4.978e-03,4.939e-03
2811.0,537.5637,154.1477,4.857e-03,4.815e-03
2819.7,514.1423,148.9024,4.679e-03,4.680e-03
2826.2,499.0550,145.0934,4.593e-03,4.593e-03
2826.9,497.4962,144.7669,4.589e-03,4.586e-03
2827.5,496.2780,144.5406,4.585e-03,4.582e-03
2827.6,496.0343,144.4619,4.584e-03,4.582e-03
2828.3,494.7102,144.0684,4.567e-03,4.573e-03
2836.9,472.8985,138.1749,4.288e-03,4.408e-03
2845.6,447.9573,131.8696,4.133e-03,4.230e-03
2854.2,420.4870,125.2314,4.111e-03,4.043e-03
2862.9,390.7982,118.1297,4.223e-03,3.843e-03
2871.9,358.8199,110.5563,4.465e-03,3.628e-03
2880.9,325.9433,102.4559,4.898e-03,3.397e-03
2883.9,314.7657,100.3655,4.887e-03,3.333e-03
2888.5,297.6994,97.0882,4.853e-03,3.232e-03
2897.1,265.5066,88.9393,5.302e-03,2.994e-03
2905.6,233.2478,80.8815,5.752e-03,2.753e-03
2914.2,201.1264,72.5417,6.294e-03,2.502e-03
2922.7,169.4433,64.0617,6.877e-03,2.243e-03
2931.3,138.4919,55.4629,7.490e-03,1.975e-03
2939.8,108.7299,46.8467,8.117e-03,1.701e-03
2940.9,104.9637,45.9859,8.065e-03,1.671e-03
2945.5,89.7645,42.1961,7.361e-03,1.536e-03
2954.0,62.9554,33.1837,6.155e-03,1.219e-03
2962.5,39.1143,24.3967,4.798e-03,9.037e-04
2971.0,19.4039,15.5572,3.460e-03,5.845e-04
2979.9,5.0828,6.0357,1.197e-03,2.251e-04
2987.6,0.0000,0.0000,1.513e-16,3.351e-17
2995.9,0.1105,0.4798,1.665e-05,1.575e-05
2998.2,0.0000,0.0000,1.121e-23,6.511e-25
2998.9,0.0130,0.0323,1.274e-05,1.144e-06
3004.9,0.0512,0.2310,4.085e-05,6.256e-06
3009.6,0.0529,0.4096,6.950e-05,1.102e-05
3010.7,0.0571,0.5348,9.144e-05,1.437e-05
3014.6,0.0000,0.0000,5.627e-23,3.595e-24
3022.2,1.9430,4.2982,5.980e-04,1.187e-04
3030.4,6.9486,9.6750,1.238e-03,2.697e-04
3036.1,11.7854,13.1763,1.495e-03,3.714e-04
3044.5,20.2536,18.2772,1.756e-03,5.219e-04
3050.1,26.6296,21.6031,1.914e-03,6.203e-04
3057.4,35.4966,26.0437,2.062e-03,7.532e-04
3063.4,43.1767,29.0303,2.293e-03,8.401e-04
3064.2,44.1472,29.3634,2.310e-03,8.499e-04
3069.8,51.5926,32.3829,2.198e-03,9.428e-04
3078.2,63.0358,36.8997,2.025e-03,1.082e-03
3084.4,71.5801,40.1445,1.920e-03,1.182e-03
3092.3,82.4747,44.1732,1.821e-03,1.307e-03
3099.4,92.3339,47.7209,1.773e-03,1.417e-03
3105.4,100.5540,50.6365,1.765e-03,1.507e-03
3112.0,109.5171,53.7452,1.793e-03,1.603e-03
3120.4,120.6442,57.6424,1.871e-03,1.725e-03
3123.4,124.5678,58.7419,1.902e-03,1.757e-03
3126.1,128.0525,59.7182,1.916e-03,1.786e-03
3134.6,138.7399,63.3845,1.971e-03,1.899e-03
3140.3,145.5635,65.7010,2.027e-03,1.970e-03
3147.4,153.8467,68.5526,2.113e-03,2.057e-03
3154.5,161.4994,71.2717,2.202e-03,2.139e-03
3160.1,167.3306,73.4059,2.270e-03,2.203e-03
3168.6,175.1457,76.4936,2.358e-03,2.295e-03
3174.4,179.8441,78.5688,2.401e-03,2.358e-03
3182.7,185.2333,81.2273,2.430e-03,2.428e-03
3182.8,185.2649,81.2567,2.430e-03,2.428e-03
3183.4,185.6044,81.3758,2.432e-03,2.430e-03
3184.1,185.9927,81.5174,2.435e-03,2.433e-03
3189.4,188.9981,82.9216,2.447e-03,2.468e-03
3195.4,192.8549,84.6124,2.461e-03,2.517e-03
3202.8,197.7966,86.5788,2.492e-03,2.573e-03
3210.4,203.1110,88.5081,2.530e-03,2.627e-03
3217.1,207.8422,90.1478,2.569e-03,2.674e-03
3225.4,213.7334,92.0867,2.623e-03,2.728e-03
3231.4,217.9185,93.4267,2.662e-03,2.766e-03
3237.4,222.0846,94.7794,2.712e-03,2.805e-03
3243.4,226.1186,95.8533,2.729e-03,2.833e-03
3245.8,227.7149,96.2364,2.736e-03,2.843e-03
3251.5,231.4263,97.3481,2.790e-03,2.876e-03
3260.1,236.8360,98.9042,2.868e-03,2.922e-03
