x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1707.9,39777.4809,4286.0414,1.658e-01,1.663e-01
1717.0,39844.9934,4294.8359,1.646e-01,1.674e-01
1726.1,39914.6412,4302.0264,1.643e-01,1.684e-01
1735.2,39984.6870,4308.5945,1.646e-01,1.693e-01
1744.3,40053.3628,4314.2368,1.657e-01,1.702e-01
1753.4,40119.7401,4319.1600,1.675e-01,1.711e-01
1754.9,40130.5669,4319.2236,1.677e-01,1.712e-01
1759.5,40161.9196,4320.1466,1.674e-01,1.714e-01
1768.6,40222.4073,4326.5239,1.666e-01,1.722e-01
1777.7,40278.7051,4331.1944,1.667e-01,1.728e-01
1786.8,40330.3986,4335.1987,1.675e-01,1.734e-01
1795.9,40377.1742,4338.2325,1.690e-01,1.739e-01
1805.0,40418.6593,4340.2077,1.711e-01,1.743e-01
1805.9,40422.6798,4340.0813,1.713e-01,1.743e-01
1811.1,40443.0266,4340.3645,1.710e-01,1.745e-01
1820.2,40474.9378,4343.9429,1.707e-01,1.748e-01
1829.3,40500.6750,4345.6755,1.711e-01,1.750e-01
1838.4,40519.8730,4346.7180,1.722e-01,1.752e-01
1847.5,40531.8946,4346.2152,1.744e-01,1.753e-01
1854.2,40535.7965,4346.1779,1.755e-01,1.753e-01
1854.9,40536.0483,4346.1262,1.755e-01,1.753e-01
1855.7,40535.5458,4345.9293,1.755e-01,1.753e-01
1856.6,40534.7845,4345.8398,1.753e-01,1.753e-01
1865.7,40524.5818,4345.5567,1.728e-01,1.752e-01
1874.8,40507.3672,4344.2648,1.709e-01,1.749e-01
1883.9,40483.6927,4341.8444,1.698e-01,1.746e-01
1893.0,40454.0073,4338.3979,1.695e-01,1.743e-01
1902.1,40418.5266,4333.8643,1.699e-01,1.739e-01
1905.9,40402.2584,4331.6315,1.700e-01,1.737e-01
1908.9,40388.5592,4330.2294,1.696e-01,1.736e-01
1917.9,40343.9902,4326.9476,1.674e-01,1.730e-01
1926.9,40294.4323,4322.5164,1.660e-01,1.724e-01
1935.9,40240.2042,4317.2569,1.654e-01,1.717e-01
1944.9,40181.7327,4311.1904,1.654e-01,1.710e-01
1953.9,40119.1221,4304.0926,1.662e-01,1.702e-01
1956.9,40097.5775,4301.9817,1.664e-01,1.699e-01
1962.8,40053.7744,4298.2860,1.655e-01,1.694e-01
1971.9,39984.2324,4291.8331,1.640e-01,1.684e-01
1980.9,39913.3103,4284.4827,1.634e-01,1.674e-01
1989.9,39842.0392,4276.7427,1.633e-01,1.664e-01
1998.9,39771.7482,4267.0556,1.642e-01,1.652e-01
2005.2,39725.1289,4263.3832,1.647e-01,1.646e-01
2005.9,39719.8719,4263.5386,1.647e-01,1.645e-01
2006.7,39713.9937,4263.5144,1.646e-01,1.645e-01
2014.4,39644.4179,4257.9105,1.626e-01,1.635e-01
2023.5,39545.5020,4248.5958,1.594e-01,1.621e-01
2032.6,39431.9848,4239.2243,1.570e-01,1.606e-01
2041.6,39306.6691,4229.6535,1.552e-01,1.592e-01
2050.7,39171.3014,4218.9447,1.538e-01,1.576e-01
