x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
2126.4,26496.2981,2655.1556,8.554e-02,8.829e-02
2135.4,26378.3875,2663.0217,8.498e-02,8.751e-02
2144.5,26260.2484,2670.9329,8.473e-02,8.673e-02
2153.6,26143.4869,2678.6869,8.491e-02,8.594e-02
2162.6,26028.9477,2686.5455,8.540e-02,8.519e-02
2162.9,26026.4869,2686.8422,8.540e-02,8.518e-02
2169.9,25935.6844,2693.2911,8.445e-02,8.465e-02
2178.9,25805.2400,2699.5066,8.268e-02,8.374e-02
2187.9,25665.2300,2706.0632,8.133e-02,8.287e-02
2196.9,25515.7132,2712.7247,8.018e-02,8.202e-02
2205.9,25359.8196,2718.9416,7.932e-02,8.113e-02
2213.9,25215.7919,2726.1021,7.878e-02,8.052e-02
2222.9,25049.1489,2733.9621,7.746e-02,7.982e-02
2232.0,24877.6761,2740.2495,7.583e-02,7.892e-02
2241.0,24702.6923,2746.8393,7.469e-02,7.809e-02
2250.0,24525.1267,2753.4756,7.386e-02,7.728e-02
2259.0,24345.4506,2759.6342,7.344e-02,7.645e-02
2264.9,24228.4653,2764.9688,7.322e-02,7.606e-02
2274.1,24045.2331,2772.4425,7.240e-02,7.544e-02
2283.1,23866.8913,2777.4638,7.167e-02,7.464e-02
2292.1,23691.3551,2782.7608,7.140e-02,7.392e-02
2301.1,23523.5049,2787.8312,7.153e-02,7.323e-02
2310.1,23364.4778,2792.1505,7.234e-02,7.254e-02
2313.9,23303.7352,2795.0818,7.258e-02,7.237e-02
2319.1,23217.0292,2797.9696,7.243e-02,7.210e-02
2328.1,23044.7179,2799.2415,7.204e-02,7.140e-02
2337.1,22855.5785,2801.3403,7.158e-02,7.079e-02
2346.1,22650.6329,2803.3445,7.108e-02,7.022e-02
2355.0,22435.7286,2805.6158,7.057e-02,6.972e-02
2364.0,22210.5711,2807.1974,7.011e-02,6.922e-02
2370.9,22032.9026,2810.6825,6.995e-02,6.904e-02
2378.9,21821.2764,2814.2985,6.899e-02,6.884e-02
2387.9,21580.4893,2815.3328,6.732e-02,6.845e-02
2396.9,21334.5159,2816.8048,6.615e-02,6.817e-02
2405.8,21085.4756,2817.8522,6.526e-02,6.792e-02
2414.8,20833.0978,2818.7942,6.478e-02,6.775e-02
2423.7,20579.2068,2818.8850,6.474e-02,6.760e-02
2427.9,20458.6377,2820.2561,6.484e-02,6.763e-02
2430.9,20373.4619,2821.0785,6.476e-02,6.765e-02
2439.9,20116.0030,2819.8671,6.434e-02,6.756e-02
2448.9,19860.0903,2818.5262,6.430e-02,6.754e-02
2457.9,19607.2200,2816.4540,6.466e-02,6.756e-02
2466.9,19360.5424,2814.0351,6.536e-02,6.763e-02
2475.9,19123.4358,2809.7844,6.684e-02,6.770e-02
2484.9,18901.3854,2807.7742,6.812e-02,6.791e-02
2485.0,18899.1992,2807.7574,6.812e-02,6.791e-02
2493.9,18679.0853,2800.8693,6.834e-02,6.798e-02
2502.9,18428.5878,2791.8157,6.863e-02,6.804e-02
2511.9,18162.9867,2782.6681,6.880e-02,6.814e-02
2520.9,17881.4866,2772.7792,6.895e-02,6.825e-02
2529.9,17591.1517,2762.3200,6.913e-02,6.839e-02
2538.9,17290.1785,2750.4980,6.940e-02,6.853e-02
2541.9,17189.3921,2747.8764,6.956e-02,6.861e-02
2545.3,17072.2518,2744.6720,6.939e-02,6.869e-02
2554.2,16767.2132,2731.1535,6.818e-02,6.877e-02
2563.0,16456.2153,2717.1600,6.731e-02,6.886e-02
2571.9,16142.1175,2701.9454,6.669e-02,6.894e-02
2580.7,15824.3935,2685.6568,6.641e-02,6.901e-02
2589.6,15504.7703,2667.9787,6.652e-02,6.906e-02
2598.4,15182.9488,2649.6674,6.700e-02,6.911e-02
2598.9,15164.0124,2648.8652,6.702e-02,6.912e-02
2604.3,14968.7441,2639.6534,6.670e-02,6.915e-02
2613.1,14646.8077,2618.2699,6.602e-02,6.908e-02
2621.9,14326.0769,2596.3194,6.581e-02,6.899e-02
2630.7,14008.4467,2572.4543,6.598e-02,6.886e-02
2639.5,13696.1204,2547.4535,6.651e-02,6.870e-02
2648.3,13392.4196,2519.0743,6.754e-02,6.846e-02
2655.9,13138.6714,2498.4194,6.848e-02,6.832e-02
2656.1,13135.1167,2498.1047,6.849e-02,6.832e-02
2657.1,13105.8360,2495.1659,6.837e-02,6.829e-02
2665.9,12804.0779,2463.2850,6.650e-02,6.785e-02
2674.6,12490.2376,2429.3187,6.499e-02,6.733e-02
2683.4,12161.6488,2393.5901,6.375e-02,6.677e-02
2692.1,11824.5982,2355.9262,6.276e-02,6.614e-02
2700.9,11476.7006,2316.4450,6.202e-02,6.546e-02
2709.9,11115.2437,2272.9254,6.155e-02,6.467e-02
2712.9,10992.2128,2261.2291,6.142e-02,6.446e-02
2718.3,10771.5275,2239.4883,6.056e-02,6.404e-02
2727.1,10411.1320,2193.9656,5.872e-02,6.310e-02
2735.8,10048.3657,2148.1880,5.738e-02,6.213e-02
2744.5,9682.7480,2099.8186,5.641e-02,6.108e-02
2753.2,9316.0570,2050.3586,5.583e-02,5.998e-02
2761.9,8948.1501,1996.0108,5.591e-02,5.875e-02
2769.9,8608.2115,1954.6864,5.553e-02,5.780e-02
2776.4,8336.0754,1921.3041,5.430e-02,5.699e-02
2785.0,7970.5971,1863.7359,5.274e-02,5.555e-02
2793.7,7608.0777,1806.6676,5.149e-02,5.410e-02
2802.4,7251.1746,1746.8378,5.050e-02,5.257e-02
2811.0,6902.1127,1686.1958,4.968e-02,5.100e-02
2819.7,6565.5274,1620.3527,4.903e-02,4.926e-02
2826.9,6295.7668,1575.5222,4.827e-02,4.811e-02
2827.1,6291.0076,1574.7091,4.825e-02,4.810e-02
2828.3,6250.9808,1566.7679,4.808e-02,4.791e-02
2836.9,5915.9224,1495.4073,4.677e-02,4.590e-02
2845.6,5564.5839,1421.4819,4.663e-02,4.381e-02
2854.2,5194.5784,1345.0597,4.799e-02,4.165e-02
2862.9,4808.3481,1264.7498,5.103e-02,3.938e-02
2871.9,4400.2354,1180.3692,5.564e-02,3.698e-02
2880.9,3987.8874,1091.4589,6.251e-02,3.444e-02
2883.9,3848.0204,1068.3998,6.267e-02,3.376e-02
2888.5,3636.1697,1032.5625,6.251e-02,3.269e-02
2897.1,3237.8421,945.2014,6.852e-02,3.011e-02
2905.6,2841.3737,859.6354,7.428e-02,2.756e-02
2914.2,2447.6648,772.1015,8.092e-02,2.493e-02
2922.7,2060.7209,684.1189,8.790e-02,2.224e-02
2931.3,1683.1979,596.0369,9.509e-02,1.950e-02
2939.8,1321.0851,509.0362,1.023e-01,1.671e-02
2940.9,1275.0528,499.9408,1.017e-01,1.642e-02
2945.5,1090.2081,458.1094,9.297e-02,1.507e-02
2954.0,764.2580,361.0135,7.760e-02,1.190e-02
2962.5,474.7008,266.0812,6.043e-02,8.785e-03
2971.0,235.3651,171.1146,4.344e-02,5.649e-03
2979.9,61.5940,65.7123,1.508e-02,2.177e-03
2987.6,0.0000,0.0000,8.161e-18,1.034e-18
2995.9,1.3126,4.9811,1.779e-04,1.567e-04
2998.2,0.0000,0.0000,1.704e-22,9.349e-24
2998.9,0.1617,0.3710,1.571e-04,1.040e-05
3004.9,0.6200,2.0617,5.209e-04,3.926e-05
3009.6,0.6314,3.6304,8.888e-04,6.761e-05
3010.7,0.6791,4.7443,1.169e-03,8.813e-05
3014.6,0.0000,0.0000,5.168e-22,4.051e-23
3022.2,23.0063,37.6103,7.776e-03,7.271e-04
3030.4,82.3398,84.3763,1.619e-02,1.651e-03
3036.1,139.7228,114.5004,1.974e-02,2.272e-03
3044.5,240.2536,158.3841,2.346e-02,3.190e-03
3050.1,315.9608,187.1235,2.572e-02,3.790e-03
3057.4,421.3424,225.5758,2.788e-02,4.599e-03
3063.4,512.6529,251.8797,3.094e-02,5.130e-03
3064.2,524.3176,254.8078,3.118e-02,5.190e-03
