x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1110.9,4027.1011,722.0440,1.785e-02,1.846e-02
1116.9,4086.5855,724.9191,1.770e-02,1.844e-02
1125.9,4175.7545,730.2633,1.742e-02,1.843e-02
1134.9,4264.7323,734.9724,1.733e-02,1.841e-02
1143.9,4352.9086,739.4333,1.737e-02,1.839e-02
1152.9,4440.4187,743.5090,1.753e-02,1.837e-02
1161.9,4526.0969,747.4599,1.784e-02,1.835e-02
1167.9,4583.4363,749.2746,1.795e-02,1.832e-02
1176.6,4664.4324,751.6880,1.787e-02,1.827e-02
1185.5,4745.3690,754.9241,1.785e-02,1.823e-02
1194.4,4823.4772,757.6378,1.789e-02,1.820e-02
1203.3,4899.1722,760.2160,1.796e-02,1.817e-02
1212.1,4970.4205,762.5719,1.805e-02,1.815e-02
1221.0,5037.5678,764.8457,1.816e-02,1.814e-02
1224.8,5063.2328,765.5538,1.819e-02,1.813e-02
1224.9,5063.8458,765.5608,1.818e-02,1.813e-02
1229.9,5098.8798,765.9919,1.800e-02,1.810e-02
1238.8,5164.0097,767.2089,1.759e-02,1.808e-02
1247.8,5231.8777,768.0404,1.735e-02,1.806e-02
1256.7,5301.5576,768.7160,1.723e-02,1.805e-02
1265.6,5372.1886,769.1631,1.721e-02,1.805e-02
1274.5,5443.3492,769.5959,1.733e-02,1.807e-02
1281.9,5502.0532,769.3233,1.740e-02,1.806e-02
1289.4,5561.7211,768.8319,1.737e-02,1.806e-02
1298.4,5632.2063,768.7567,1.741e-02,1.810e-02
1307.3,5702.1315,768.4144,1.758e-02,1.815e-02
1316.3,5771.0461,768.0293,1.785e-02,1.821e-02
1325.2,5839.0157,767.5317,1.819e-02,1.829e-02
1334.2,5905.4376,767.0496,1.865e-02,1.839e-02
1338.9,5939.9964,766.4536,1.879e-02,1.842e-02
1341.9,5961.3770,766.0423,1.880e-02,1.843e-02
1350.9,6025.1793,765.3919,1.888e-02,1.855e-02
1359.9,6086.3093,764.6233,1.898e-02,1.867e-02
1368.9,6144.8972,763.8639,1.908e-02,1.881e-02
1377.9,6199.5265,763.0510,1.919e-02,1.896e-02
1386.9,6249.9479,762.4363,1.926e-02,1.913e-02
1395.8,6293.2269,761.0627,1.931e-02,1.925e-02
1404.9,6335.7488,759.0312,1.913e-02,1.936e-02
1413.9,6382.1018,757.4192,1.894e-02,1.954e-02
1422.9,6430.3333,755.5066,1.895e-02,1.971e-02
1431.9,6480.1886,753.5608,1.905e-02,1.989e-02
1440.9,6530.4518,751.6092,1.926e-02,2.009e-02
1446.9,6564.2985,749.9803,1.942e-02,2.018e-02
1448.1,6570.6816,749.6306,1.943e-02,2.020e-02
1457.1,6621.3333,747.3682,1.952e-02,2.039e-02
1466.1,6671.3359,745.0857,1.970e-02,2.060e-02
1475.2,6720.7212,742.7981,1.998e-02,2.081e-02
1484.2,6769.1583,740.4986,2.034e-02,2.102e-02
1493.2,6816.4184,738.2472,2.081e-02,2.125e-02
1497.9,6840.3892,736.8791,2.100e-02,2.133e-02
1499.3,6847.1329,736.4707,2.103e-02,2.135e-02
1508.3,6892.0479,734.1675,2.122e-02,2.157e-02
1517.3,6934.9722,731.8847,2.148e-02,2.179e-02
1526.4,6975.7035,729.6225,2.178e-02,2.201e-02
