x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1902.1,9116.8474,794.7109,3.068e-02,3.130e-02
1905.9,9113.7137,794.9034,3.072e-02,3.128e-02
1908.9,9111.1001,795.1403,3.064e-02,3.126e-02
1917.9,9102.3363,796.3266,3.027e-02,3.120e-02
1926.9,9092.4714,797.5586,3.005e-02,3.112e-02
1935.9,9081.4845,798.9148,2.997e-02,3.105e-02
1944.9,9069.5251,800.3722,3.001e-02,3.097e-02
1953.9,9056.5271,801.9207,3.021e-02,3.088e-02
1956.9,9052.0886,802.4199,3.025e-02,3.085e-02
1962.8,9042.8996,803.5426,3.011e-02,3.079e-02
1971.9,9028.3059,805.6480,2.989e-02,3.067e-02
1980.9,9013.1987,807.6991,2.983e-02,3.056e-02
1989.9,8997.9685,809.8631,2.990e-02,3.044e-02
1998.9,8982.6018,811.9777,3.016e-02,3.031e-02
2005.9,8971.2445,813.7374,3.031e-02,3.022e-02
2014.4,8955.2426,815.8294,2.997e-02,3.009e-02
2023.5,8934.2699,818.0796,2.948e-02,2.991e-02
2032.6,8910.4806,820.3503,2.917e-02,2.973e-02
2041.6,8884.1172,822.7268,2.895e-02,2.955e-02
2050.7,8855.7859,825.1107,2.885e-02,2.936e-02
2056.9,8835.4061,826.8801,2.879e-02,2.924e-02
2065.9,8804.6179,829.5930,2.842e-02,2.907e-02
2075.0,8771.8474,832.4446,2.796e-02,2.885e-02
2084.0,8737.7832,835.3049,2.767e-02,2.864e-02
2093.1,8702.4448,838.2507,2.748e-02,2.843e-02
2102.2,8666.0732,841.1740,2.744e-02,2.821e-02
2107.9,8642.6329,843.1787,2.740e-02,2.809e-02
2117.3,8603.4420,846.4801,2.708e-02,2.789e-02
2126.4,8564.9150,849.5904,2.675e-02,2.764e-02
2135.4,8526.0473,852.7109,2.658e-02,2.741e-02
2144.5,8487.0931,855.8516,2.651e-02,2.717e-02
2153.6,8448.5768,858.9408,2.659e-02,2.693e-02
2162.6,8410.7764,862.0338,2.677e-02,2.670e-02
2162.9,8409.9579,862.1438,2.677e-02,2.670e-02
2169.9,8380.0167,864.5506,2.649e-02,2.654e-02
2178.9,8337.0782,867.0098,2.596e-02,2.625e-02
2187.9,8291.0370,869.5880,2.555e-02,2.599e-02
2196.9,8241.9088,872.2068,2.519e-02,2.573e-02
2205.9,8190.7090,874.6948,2.492e-02,2.545e-02
2213.9,8143.4233,877.3948,2.475e-02,2.527e-02
2222.9,8088.7274,880.3422,2.433e-02,2.506e-02
2232.0,8032.4578,882.8142,2.380e-02,2.478e-02
2241.0,7975.0466,885.3674,2.343e-02,2.453e-02
2250.0,7916.7931,887.9280,2.316e-02,2.428e-02
2259.0,7857.8540,890.3315,2.302e-02,2.403e-02
2264.9,7819.4767,892.2839,2.296e-02,2.391e-02
2274.1,7759.3716,895.0216,2.271e-02,2.372e-02
2283.1,7700.8607,896.9886,2.249e-02,2.348e-02
2292.1,7643.2629,899.0180,2.242e-02,2.326e-02
2301.1,7588.1586,900.9600,2.249e-02,2.305e-02
2310.1,7535.9239,902.6474,2.277e-02,2.284e-02
2313.9,7515.9445,903.6874,2.286e-02,2.279e-02
2319.1,7487.4702,904.7138,2.281e-02,2.271e-02
2328.1,7431.0021,905.2954,2.270e-02,2.249e-02
2337.1,7369.1068,906.1234,2.256e-02,2.230e-02
2346.1,7302.1100,906.9071,2.241e-02,2.212e-02
2355.0,7231.9037,907.7592,2.225e-02,2.196e-02
2364.0,7158.3914,908.3764,2.211e-02,2.181e-02
2370.9,7100.4022,909.5562,2.206e-02,2.176e-02
2378.9,7031.3552,910.7627,2.176e-02,2.169e-02
2387.9,6952.8164,911.1441,2.122e-02,2.157e-02
2396.9,6872.6119,911.6454,2.085e-02,2.148e-02
2405.8,6791.4285,911.9966,2.057e-02,2.141e-02
2414.8,6709.1786,912.2990,2.043e-02,2.136e-02
2423.7,6626.4546,912.3151,2.044e-02,2.131e-02
2427.9,6587.1764,912.7378,2.048e-02,2.132e-02
2430.9,6559.4308,912.9879,2.045e-02,2.133e-02
2439.9,6475.5780,912.5671,2.031e-02,2.130e-02
2448.9,6392.2434,912.0917,2.030e-02,2.129e-02
2457.9,6309.9118,911.3758,2.041e-02,2.130e-02
2466.9,6229.6041,910.5411,2.063e-02,2.132e-02
2475.9,6152.4172,909.1288,2.108e-02,2.135e-02
2484.9,6080.1278,908.3908,2.148e-02,2.141e-02
2485.0,6079.4146,908.3833,2.148e-02,2.141e-02
2493.9,6007.8299,906.0436,2.152e-02,2.143e-02
2502.9,5926.4619,902.9969,2.157e-02,2.145e-02
2511.9,5840.2508,899.9033,2.161e-02,2.148e-02
2520.9,5748.9370,896.5687,2.164e-02,2.151e-02
2529.9,5654.8021,893.0524,2.170e-02,2.156e-02
2538.9,5557.2627,889.1058,2.179e-02,2.160e-02
2541.9,5524.6075,888.2133,2.184e-02,2.162e-02
2545.3,5486.6610,887.1230,2.178e-02,2.165e-02
2554.2,5387.8694,882.6342,2.141e-02,2.167e-02
2563.0,5287.1848,878.0099,2.114e-02,2.171e-02
2571.9,5185.5316,873.0157,2.097e-02,2.174e-02
2580.7,5082.7392,867.7008,2.090e-02,2.176e-02
2589.6,4979.3667,861.9671,2.097e-02,2.179e-02
2598.4,4875.3163,856.0529,2.115e-02,2.181e-02
2598.9,4869.1949,855.7918,2.115e-02,2.181e-02
2604.3,4806.0798,852.8069,2.105e-02,2.182e-02
2613.1,4702.0476,845.9524,2.086e-02,2.181e-02
2621.9,4598.4381,838.9356,2.081e-02,2.179e-02
2630.7,4495.8617,831.3358,2.087e-02,2.176e-02
2639.5,4395.0282,823.3941,2.105e-02,2.173e-02
2648.3,4297.0102,814.4170,2.138e-02,2.166e-02
2655.9,4215.1374,807.8427,2.168e-02,2.163e-02
2656.1,4213.9899,807.7408,2.168e-02,2.163e-02
2657.1,4204.5432,806.8002,2.164e-02,2.162e-02
2665.9,4107.2644,796.6425,2.103e-02,2.149e-02
2674.6,4006.1454,785.8120,2.055e-02,2.134e-02
2683.4,3900.3255,774.4229,2.016e-02,2.117e-02
2692.1,3791.8242,762.4225,1.986e-02,2.099e-02
2700.9,3679.8728,749.8515,1.964e-02,2.079e-02
2709.9,3563.5986,736.0078,1.952e-02,2.055e-02
2712.9,3524.0305,732.2791,1.947e-02,2.049e-02
2718.3,3453.0668,725.3399,1.921e-02,2.036e-02
2727.1,3337.2065,710.8511,1.866e-02,2.008e-02
2735.8,3220.6187,696.2881,1.827e-02,1.979e-02
2744.5,3103.1478,680.9158,1.800e-02,1.947e-02
2753.2,2985.3636,665.2087,1.785e-02,1.914e-02
2761.9,2867.2196,647.9630,1.791e-02,1.877e-02
2769.9,2758.0815,634.8436,1.780e-02,1.849e-02
2776.4,2670.7297,624.2389,1.742e-02,1.824e-02
2785.0,2553.4386,605.9792,1.695e-02,1.780e-02
2793.7,2437.1223,587.8736,1.657e-02,1.736e-02
2802.4,2322.6310,568.8896,1.627e-02,1.690e-02
2811.0,2210.6758,549.6383,1.603e-02,1.642e-02
2819.7,2102.7414,528.7245,1.583e-02,1.589e-02
2826.9,2016.2485,514.4407,1.559e-02,1.553e-02
2827.1,2014.7224,514.1791,1.558e-02,1.553e-02
2828.3,2001.8904,511.6262,1.553e-02,1.547e-02
2836.9,1894.5022,488.7080,1.513e-02,1.484e-02
2845.6,1781.9198,464.9229,1.511e-02,1.419e-02
2854.2,1663.3761,440.2909,1.556e-02,1.351e-02
2862.9,1539.6507,414.3575,1.654e-02,1.279e-02
2871.9,1408.9302,387.0585,1.801e-02,1.202e-02
2880.9,1276.8656,358.2343,2.020e-02,1.121e-02
2883.9,1232.0720,350.7482,2.025e-02,1.100e-02
2888.5,1164.2276,339.0926,2.020e-02,1.065e-02
2897.1,1036.6710,310.6375,2.211e-02,9.824e-03
2905.6,909.7169,282.7074,2.393e-02,9.001e-03
2914.2,783.6525,254.0777,2.604e-02,8.148e-03
2922.7,659.7590,225.2395,2.826e-02,7.276e-03
2931.3,538.8857,196.3030,3.054e-02,6.384e-03
2939.8,422.9493,167.6452,3.285e-02,5.475e-03
2940.9,408.2112,164.6508,3.264e-02,5.379e-03
2945.5,349.0315,150.8974,2.984e-02,4.938e-03
2954.0,244.6765,118.9242,2.490e-02,3.900e-03
2962.5,151.9743,87.6469,1.939e-02,2.880e-03
2971.0,75.3513,56.3346,1.393e-02,1.852e-03
2979.9,19.7192,21.6497,4.840e-03,7.140e-04
2987.6,0.0000,0.0000,2.845e-18,3.382e-19
2995.9,0.4205,1.6439,5.828e-05,5.151e-05
2998.2,0.0000,0.0000,5.528e-23,3.065e-24
2998.9,0.0517,0.1230,5.024e-05,3.520e-06
3004.9,0.1970,0.7403,1.610e-04,1.815e-05
3009.6,0.1956,1.3076,2.739e-04,3.187e-05
3010.7,0.2088,1.7077,3.604e-04,4.157e-05
3014.6,0.0000,0.0000,2.009e-22,1.373e-23
3022.2,7.0222,13.6778,2.409e-03,3.425e-04
3030.4,25.1285,30.7746,5.028e-03,7.767e-04
3036.1,42.6366,41.9055,6.153e-03,1.067e-03
3044.5,73.3024,58.1639,7.367e-03,1.495e-03
3050.1,96.3906,68.7937,8.108e-03,1.774e-03
3057.4,128.5193,83.0275,8.850e-03,2.150e-03
3063.4,156.3486,92.6413,9.819e-03,2.396e-03
3064.2,159.9029,93.7158,9.894e-03,2.423e-03
3069.8,186.8659,103.4666,9.563e-03,2.685e-03
3078.2,228.4162,118.1375,8.981e-03,3.075e-03
3084.4,259.4442,128.7393,8.575e-03,3.354e-03
3092.3,299.1276,141.9750,8.086e-03,3.699e-03
3099.4,335.0694,153.6919,7.696e-03,4.002e-03
3105.4,365.1896,163.3616,7.408e-03,4.249e-03
3112.0,398.0560,173.7052,7.168e-03,4.512e-03
3120.4,439.2258,186.7221,6.884e-03,4.839e-03
3123.4,453.7272,190.3973,6.973e-03,4.929e-03
3126.1,466.8114,193.6572,7.001e-03,5.008e-03
3134.6,506.8478,205.9130,6.547e-03,5.307e-03
3140.3,532.9476,213.6572,6.379e-03,5.494e-03
3147.4,564.9031,223.1739,6.261e-03,5.721e-03
3154.5,595.4971,232.2237,6.245e-03,5.935e-03
3160.1,619.2387,239.2836,6.294e-03,6.099e-03
3168.6,653.2923,249.4591,6.438e-03,6.333e-03
3174.4,674.9977,256.1166,6.566e-03,6.485e-03
3182.9,705.0265,265.1576,6.765e-03,6.684e-03
3183.2,705.8529,265.4615,6.770e-03,6.690e-03
3183.4,706.3295,265.5898,6.771e-03,6.691e-03
3189.4,726.1099,270.3329,6.917e-03,6.784e-03
3195.4,745.4809,275.8185,7.271e-03,6.899e-03
