x_m,rms_L_mm,rms_V_mm,rms_Tcw_rad,rms_Tg_rad
1493.2,34758.0208,3984.6698,1.218e-01,1.243e-01
1497.9,34882.9222,3985.4760,1.233e-01,1.251e-01
1499.3,34918.2100,3985.6016,1.235e-01,1.253e-01
1508.3,35151.2280,3994.3867,1.255e-01,1.274e-01
1517.3,35372.5427,4003.7442,1.277e-01,1.294e-01
1526.4,35579.8367,4013.7092,1.302e-01,1.315e-01
1535.4,35768.6216,4024.1006,1.328e-01,1.335e-01
1544.5,35934.7406,4035.3283,1.357e-01,1.356e-01
1546.2,35961.8090,4035.9773,1.360e-01,1.359e-01
1546.7,35970.2500,4035.5244,1.360e-01,1.359e-01
1546.9,35973.2864,4035.3153,1.360e-01,1.359e-01
1547.7,35984.8541,4034.5916,1.361e-01,1.360e-01
1550.5,36029.3860,4035.4210,1.360e-01,1.364e-01
1559.6,36181.8211,4046.0372,1.359e-01,1.384e-01
1568.7,36342.4194,4055.8055,1.365e-01,1.403e-01
1577.7,36508.6395,4065.7849,1.377e-01,1.421e-01
1586.8,36676.6188,4075.5735,1.395e-01,1.440e-01
1595.9,36845.1674,4085.6509,1.419e-01,1.459e-01
1597.9,36882.7198,4086.3807,1.423e-01,1.461e-01
1602.9,36974.2979,4088.7421,1.426e-01,1.469e-01
1611.9,37137.1277,4099.9554,1.433e-01,1.486e-01
1620.9,37296.7603,4109.7281,1.447e-01,1.503e-01
1629.9,37451.8692,4119.6914,1.466e-01,1.520e-01
1638.9,37601.9485,4129.3730,1.492e-01,1.536e-01
1647.9,37745.7897,4138.5854,1.522e-01,1.551e-01
1648.9,37761.7865,4138.9578,1.524e-01,1.553e-01
1656.4,37875.2229,4143.7562,1.528e-01,1.562e-01
1665.5,38006.4063,4155.7678,1.537e-01,1.577e-01
1674.6,38128.1419,4165.7144,1.553e-01,1.591e-01
1683.7,38239.0990,4175.6263,1.573e-01,1.605e-01
1692.7,38336.6309,4184.8782,1.599e-01,1.618e-01
1701.8,38417.9475,4193.5382,1.631e-01,1.631e-01
1703.2,38427.9127,4194.0387,1.634e-01,1.632e-01
1703.8,38432.7031,4193.7449,1.634e-01,1.632e-01
1704.7,38438.1015,4193.3260,1.634e-01,1.633e-01
1707.9,38459.8026,4194.8056,1.631e-01,1.636e-01
1717.0,38524.6028,4204.2322,1.620e-01,1.646e-01
1726.1,38591.4815,4212.0500,1.618e-01,1.656e-01
1735.2,38658.7669,4219.2125,1.622e-01,1.666e-01
1744.3,38724.7554,4225.4165,1.633e-01,1.675e-01
1753.4,38788.5537,4230.8497,1.650e-01,1.683e-01
1754.9,38798.9616,4231.0216,1.652e-01,1.684e-01
1759.5,38829.1015,4232.2857,1.649e-01,1.686e-01
1768.6,38887.2644,4239.1841,1.641e-01,1.693e-01
1777.7,38941.4140,4244.3409,1.642e-01,1.699e-01
1786.8,38991.1504,4248.7700,1.649e-01,1.705e-01
1795.9,39036.1706,4252.1730,1.664e-01,1.710e-01
1805.0,39076.1133,4254.4570,1.685e-01,1.715e-01
1805.9,39079.9860,4254.3686,1.686e-01,1.715e-01
1811.1,39099.5822,4254.8609,1.683e-01,1.716e-01
1820.2,39130.3289,4258.6842,1.679e-01,1.719e-01
1829.3,39155.1391,4260.6128,1.684e-01,1.721e-01
1838.4,39173.6561,4261.7794,1.694e-01,1.723e-01
1847.5,39185.2583,4261.3394,1.715e-01,1.724e-01
1854.2,39189.0273,4261.2944,1.726e-01,1.725e-01
