mode,freq,family,symmetry,order_hint,local_gate,share_L,share_V,share_T,side_ratio,r_gate,r_toppost,r_cable_t4,effm_x,effm_y,effm_z,effm_rx,effm_ry,effm_rz
50,0.2927189474513468,L,S,LS,False,0.8457447179296931,0.09813297213387193,0.05612230993643496,0.0,0.9713107497521413,0.874053078399277,0.02789657446851758,5.019513608212024e-06,2.849704058550977e-08,1.836846440910989e-13,442391.4887137676,10075187.49670244,34243660626866.91
51,0.2942910024542807,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.65157085870603,7.544205891713093e-10,9.409059618851475e-05,196.1682211300679,33732337518821.42,6499713.456252924
52,0.2956278397686411,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.543231988989065e-05,0.0003042025984380527,2.884733902095668e-08,59357428.33987819,48426038.95130806,95504394783.39444
53,0.2988354647914406,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.230389070305861e-08,0.242054691004797,7.529483430398986e-09,1140801130.104022,160245.9490039488,3615565910883.563
54,0.3001494637088938,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.336953782337803e-07,5.17602351090227e-06,2.364209732441032e-11,1056997.182072362,635105.3732264609,430729700510.0637
55,0.3113151809405033,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005450673452078171,6.229979434742498e-08,1.252913037468599e-09,5189.039955129516,1420667347.520228,238479.0412945654
56,0.3140079547116835,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.277910867144511e-06,2.533966568099104e-09,6.880301392913859e-05,64.16982397309773,29976703.23964594,34759.28395429853
57,0.3146802677879342,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.038215351446536e-07,0.1363277185615389,8.575772983427483e-07,15354730355.89955,2428903.509242362,507584096598.3418
58,0.3297940631456607,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.079603772215271e-09,20.21856303779206,6.655975805587109e-06,2281615242506.91,22667466.98420116,69321466036419.61
59,0.3318843195340766,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.268019641620391e-08,0.00685593538906044,1.914652178649439e-08,78539226254.78374,33805.51643398802,4987947319895.992
60,0.3319396048175062,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.460320089270008e-06,0.0961762835790663,7.168395317122873e-08,79835147095.75163,547121.2774373639,7359465894.556591
61,0.3321177073142157,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.429537639897313e-05,3.959747334260687e-06,23.80905874968467,467258.1653953898,81610955323730.03,13926035.12877485
62,0.3322718508378033,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.494123398622028,4.457196696914633e-08,0.003259183459220172,24187.10560750835,7606377358320.033,30976.25863371618
63,0.3335039038947357,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.580946074557777e-06,2.962789606792718e-10,0.0002194770536706583,9.779914745417118,732918398.5257685,1.892731385127929
64,0.3356359137199391,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.210859269208803e-06,3.439159735032932e-06,6.895916281178753e-07,2094726.87069662,1582002.184885379,132625383169.4018
65,0.338624968960629,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.230306822572246e-10,0.2997556163616328,3.144807701711485e-07,85403497310.95854,1016819.427597606,1015269823320.206
66,0.3395527680296667,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.961947285893179e-08,0.001438961328219875,5.760788579376068e-11,6080838005.52385,20143.9569415258,402465163464.7798
67,0.3402152865180245,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.557349310238642e-08,4.558774274793092e-07,0.002379116279925225,154388.9635548148,8186111038.178252,869709.9897675882
68,0.345328944018934,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.272895763653018e-10,53.23858420373028,5.065353611865612e-09,2814568864955.426,57969.65852111539,602074397535295.8
69,0.3473537119540764,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.718124236508244,2.1897069384085e-08,67.73463161333095,2024.460873905261,755014354837980.0,246280.5296955397
70,0.3513920543081848,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.259807298892517e-09,0.3989097559647984,6.952060105114668e-08,47658598258.22586,8263.74308791264,209987973692.7683
71,0.3543668846993367,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.65061324214832e-08,2.118524785046069,1.590794067727944e-07,269378195197.0807,1733718.919245356,24663385610709.53
72,0.3625229534862517,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.457683796627804e-07,0.09045684823377424,9.70285939420295e-08,11141234684.55275,1850930.513870357,358889497737.6037
73,0.3651481169001508,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.231208538430319e-06,0.0001044541203181549,2.656782935280246e-10,11008375.90135902,8973633.058382738,21138331098807.29
74,0.3673141194686564,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.60457730041293,3.130327562327282e-09,0.0003554110824415746,404.6632767181736,20384449392092.23,6916519.392144366
75,0.3679033249673225,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.512869218626929e-06,2.542451790051796e-08,3.50206781567761e-08,3978.319580302378,197764486.1649847,2356465.615451854
76,0.3687509541949488,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.974501779515452e-07,50.28704093955192,1.490688613964527e-06,1960676243850.187,325223.7763407617,7155300695629.784
77,0.3714255403555326,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.47422619715835,2.210151979193388e-06,53.65020727761939,109477.1452594799,11624888251182.81,291138.8938136703
78,0.3750276780903573,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.453689915902874e-07,1.109495781010607e-05,1.310846512223885e-09,2446132.698908581,517544.1657189509,300676576296.5161
79,0.3799800182972129,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.977159123166608e-07,1.673440305133353,3.389343456648119e-06,177147531987.5701,701467.9865929823,176592850899.4672
80,0.3868010953884505,SIDE,NA,SIDE,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9896360846167e-06,0.001069176956354361,1.230590579663119e-07,122766099.0703028,5289.026668201527,113343649754.4649
