passage_index,passage_id,span,gate_index,catwalk,gate_name,subsystem,mct_node,family,rope_index,ansys_rope_node,rope_x_mm,rope_y_mm,rope_z_mm,beam_axis_x_mm,beam_axis_y_mm,beam_axis_z_mm,rigid_offset_z_mm,surface_gap_mm,original_mass21_element_id,original_mass21_real_id,original_combined_mass_tonne
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,9,20184,22300.0,2162918.3,129591.682718469,22300.0,2162918.3,129704.182718469,112.5,0.0,517384,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,10,20912,22560.0,2162918.3,129591.682718469,22560.0,2162918.3,129704.182718469,112.5,0.0,518077,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,11,21640,22820.0,2162918.3,129591.682718469,22820.0,2162918.3,129704.182718469,112.5,0.0,518770,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,12,22368,23080.0,2162918.3,129591.682718469,23080.0,2162918.3,129704.182718469,112.5,0.0,519463,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,13,23096,23340.0,2162918.3,129591.682718469,23340.0,2162918.3,129704.182718469,112.5,0.0,520156,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,14,23824,23600.0,2162918.3,129591.682718469,23600.0,2162918.3,129704.182718469,112.5,0.0,520849,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,15,24552,23860.0,2162918.3,129591.682718469,23860.0,2162918.3,129704.182718469,112.5,0.0,521542,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,bottom,342,BOTTOM_PHI50,16,25280,24120.0,2162918.3,129591.682718469,24120.0,2162918.3,129704.182718469,112.5,0.0,522235,200010,0.4307949214766469
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,1,25869,19240.0,2162918.3,137849.620262182,19240.0,2162918.3,137956.620262182,107.0,0.0,522639,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,2,26264,19500.0,2162918.3,137849.620262182,19500.0,2162918.3,137956.620262182,107.0,0.0,522710,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,3,26659,19760.0,2162918.3,137849.620262182,19760.0,2162918.3,137956.620262182,107.0,0.0,522781,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,4,27054,23140.0,2162918.3,137849.620262182,23140.0,2162918.3,137956.620262182,107.0,0.0,522852,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,5,27449,23400.0,2162918.3,137849.620262182,23400.0,2162918.3,137956.620262182,107.0,0.0,522923,200006,0.3663743286423279
12,H12,main_span,38,2,CW2_GATE_38,gate,1203,GANTRY_PHI54,6,27844,23660.0,2162918.3,137849.620262182,23660.0,2162918.3,137956.620262182,107.0,0.0,522994,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,1,361,-24120.0,2313909.0,149503.224113289,-24120.0,2313913.65,149615.724113289,112.5,0.0,500345,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,2,1089,-23860.0,2313909.0,149503.224113289,-23860.0,2313913.65,149615.724113289,112.5,0.0,501038,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,3,1817,-23600.0,2313909.0,149503.224113289,-23600.0,2313913.65,149615.724113289,112.5,0.0,501731,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,4,2545,-23340.0,2313909.0,149503.224113289,-23340.0,2313913.65,149615.724113289,112.5,0.0,502424,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,5,3273,-23080.0,2313909.0,149503.224113289,-23080.0,2313913.65,149615.724113289,112.5,0.0,503117,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,6,4001,-22820.0,2313909.0,149503.224113289,-22820.0,2313913.65,149615.724113289,112.5,0.0,503810,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,7,4729,-22560.0,2313909.0,149503.224113289,-22560.0,2313913.65,149615.724113289,112.5,0.0,504503,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,8,5457,-22300.0,2313909.0,149503.224113289,-22300.0,2313913.65,149615.724113289,112.5,0.0,505196,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,9,6185,-20600.0,2313909.0,149503.224113289,-20600.0,2313913.65,149615.724113289,112.5,0.0,505889,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,10,6913,-20340.0,2313909.0,149503.224113289,-20340.0,2313913.65,149615.724113289,112.5,0.0,506582,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,11,7641,-20080.0,2313909.0,149503.224113289,-20080.0,2313913.65,149615.724113289,112.5,0.0,507275,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,12,8369,-19820.0,2313909.0,149503.224113289,-19820.0,2313913.65,149615.724113289,112.5,0.0,507968,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,13,9097,-19560.0,2313909.0,149503.224113289,-19560.0,2313913.65,149615.724113289,112.5,0.0,508661,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,14,9825,-19300.0,2313909.0,149503.224113289,-19300.0,2313913.65,149615.724113289,112.5,0.0,509354,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,15,10553,-19040.0,2313909.0,149503.224113289,-19040.0,2313913.65,149615.724113289,112.5,0.0,510047,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,bottom,361,BOTTOM_PHI50,16,11281,-18780.0,2313909.0,149503.224113289,-18780.0,2313913.65,149615.724113289,112.5,0.0,510740,200013,0.4469202529063838
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,1,11866,-23660.0,2313918.3,158014.687301232,-23660.0,2313913.65,158121.687301232,107.0,0.0,511128,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,2,12261,-23400.0,2313918.3,158014.687301232,-23400.0,2313913.65,158121.687301232,107.0,0.0,511199,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,3,12656,-23140.0,2313918.3,158014.687301232,-23140.0,2313913.65,158121.687301232,107.0,0.0,511270,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,4,13051,-19760.0,2313918.3,158014.687301232,-19760.0,2313913.65,158121.687301232,107.0,0.0,511341,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,5,13446,-19500.0,2313918.3,158014.687301232,-19500.0,2313913.65,158121.687301232,107.0,0.0,511412,200006,0.3663743286423279
13,H13,main_span,41,1,CW1_GATE_41,gate,1218,GANTRY_PHI54,6,13841,-19240.0,2313918.3,158014.687301232,-19240.0,2313913.65,158121.687301232,107.0,0.0,511483,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,1,14379,18780.0,2313909.0,149503.224113289,18780.0,2313913.65,149615.724113289,112.5,0.0,511859,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,2,15107,19040.0,2313909.0,149503.224113289,19040.0,2313913.65,149615.724113289,112.5,0.0,512552,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,3,15835,19300.0,2313909.0,149503.224113289,19300.0,2313913.65,149615.724113289,112.5,0.0,513245,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,4,16563,19560.0,2313909.0,149503.224113289,19560.0,2313913.65,149615.724113289,112.5,0.0,513938,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,5,17291,19820.0,2313909.0,149503.224113289,19820.0,2313913.65,149615.724113289,112.5,0.0,514631,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,6,18019,20080.0,2313909.0,149503.224113289,20080.0,2313913.65,149615.724113289,112.5,0.0,515324,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,7,18747,20340.0,2313909.0,149503.224113289,20340.0,2313913.65,149615.724113289,112.5,0.0,516017,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,8,19475,20600.0,2313909.0,149503.224113289,20600.0,2313913.65,149615.724113289,112.5,0.0,516710,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,9,20203,22300.0,2313909.0,149503.224113289,22300.0,2313913.65,149615.724113289,112.5,0.0,517403,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,10,20931,22560.0,2313909.0,149503.224113289,22560.0,2313913.65,149615.724113289,112.5,0.0,518096,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,11,21659,22820.0,2313909.0,149503.224113289,22820.0,2313913.65,149615.724113289,112.5,0.0,518789,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,12,22387,23080.0,2313909.0,149503.224113289,23080.0,2313913.65,149615.724113289,112.5,0.0,519482,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,13,23115,23340.0,2313909.0,149503.224113289,23340.0,2313913.65,149615.724113289,112.5,0.0,520175,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,14,23843,23600.0,2313909.0,149503.224113289,23600.0,2313913.65,149615.724113289,112.5,0.0,520868,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,15,24571,23860.0,2313909.0,149503.224113289,23860.0,2313913.65,149615.724113289,112.5,0.0,521561,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,bottom,361,BOTTOM_PHI50,16,25299,24120.0,2313909.0,149503.224113289,24120.0,2313913.65,149615.724113289,112.5,0.0,522254,200013,0.4469202529063838
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,1,25884,19240.0,2313918.3,158014.687301232,19240.0,2313913.65,158121.687301232,107.0,0.0,522642,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,2,26279,19500.0,2313918.3,158014.687301232,19500.0,2313913.65,158121.687301232,107.0,0.0,522713,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,3,26674,19760.0,2313918.3,158014.687301232,19760.0,2313913.65,158121.687301232,107.0,0.0,522784,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,4,27069,23140.0,2313918.3,158014.687301232,23140.0,2313913.65,158121.687301232,107.0,0.0,522855,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,5,27464,23400.0,2313918.3,158014.687301232,23400.0,2313913.65,158121.687301232,107.0,0.0,522926,200006,0.3663743286423279
13,H13,main_span,41,2,CW2_GATE_41,gate,1218,GANTRY_PHI54,6,27859,23660.0,2313918.3,158014.687301232,23660.0,2313913.65,158121.687301232,107.0,0.0,522997,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,1,382,-24120.0,2484909.0,181537.186912644,-24120.0,2484913.65,181649.686912644,112.5,0.0,500366,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,2,1110,-23860.0,2484909.0,181537.186912644,-23860.0,2484913.65,181649.686912644,112.5,0.0,501059,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,3,1838,-23600.0,2484909.0,181537.186912644,-23600.0,2484913.65,181649.686912644,112.5,0.0,501752,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,4,2566,-23340.0,2484909.0,181537.186912644,-23340.0,2484913.65,181649.686912644,112.5,0.0,502445,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,5,3294,-23080.0,2484909.0,181537.186912644,-23080.0,2484913.65,181649.686912644,112.5,0.0,503138,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,6,4022,-22820.0,2484909.0,181537.186912644,-22820.0,2484913.65,181649.686912644,112.5,0.0,503831,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,7,4750,-22560.0,2484909.0,181537.186912644,-22560.0,2484913.65,181649.686912644,112.5,0.0,504524,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,8,5478,-22300.0,2484909.0,181537.186912644,-22300.0,2484913.65,181649.686912644,112.5,0.0,505217,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,9,6206,-20600.0,2484909.0,181537.186912644,-20600.0,2484913.65,181649.686912644,112.5,0.0,505910,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,10,6934,-20340.0,2484909.0,181537.186912644,-20340.0,2484913.65,181649.686912644,112.5,0.0,506603,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,11,7662,-20080.0,2484909.0,181537.186912644,-20080.0,2484913.65,181649.686912644,112.5,0.0,507296,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,12,8390,-19820.0,2484909.0,181537.186912644,-19820.0,2484913.65,181649.686912644,112.5,0.0,507989,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,13,9118,-19560.0,2484909.0,181537.186912644,-19560.0,2484913.65,181649.686912644,112.5,0.0,508682,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,14,9846,-19300.0,2484909.0,181537.186912644,-19300.0,2484913.65,181649.686912644,112.5,0.0,509375,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,15,10574,-19040.0,2484909.0,181537.186912644,-19040.0,2484913.65,181649.686912644,112.5,0.0,510068,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,bottom,382,BOTTOM_PHI50,16,11302,-18780.0,2484909.0,181537.186912644,-18780.0,2484913.65,181649.686912644,112.5,0.0,510761,200013,0.4469202529063838
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,1,11881,-23660.0,2484918.3,190362.459247499,-23660.0,2484913.65,190469.459247499,107.0,0.0,511131,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,2,12276,-23400.0,2484918.3,190362.459247499,-23400.0,2484913.65,190469.459247499,107.0,0.0,511202,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,3,12671,-23140.0,2484918.3,190362.459247499,-23140.0,2484913.65,190469.459247499,107.0,0.0,511273,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,4,13066,-19760.0,2484918.3,190362.459247499,-19760.0,2484913.65,190469.459247499,107.0,0.0,511344,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,5,13461,-19500.0,2484918.3,190362.459247499,-19500.0,2484913.65,190469.459247499,107.0,0.0,511415,200006,0.3663743286423279
14,H14,main_span,44,1,CW1_GATE_44,gate,1233,GANTRY_PHI54,6,13856,-19240.0,2484918.3,190362.459247499,-19240.0,2484913.65,190469.459247499,107.0,0.0,511486,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,1,14400,18780.0,2484909.0,181537.186912644,18780.0,2484913.65,181649.686912644,112.5,0.0,511880,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,2,15128,19040.0,2484909.0,181537.186912644,19040.0,2484913.65,181649.686912644,112.5,0.0,512573,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,3,15856,19300.0,2484909.0,181537.186912644,19300.0,2484913.65,181649.686912644,112.5,0.0,513266,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,4,16584,19560.0,2484909.0,181537.186912644,19560.0,2484913.65,181649.686912644,112.5,0.0,513959,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,5,17312,19820.0,2484909.0,181537.186912644,19820.0,2484913.65,181649.686912644,112.5,0.0,514652,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,6,18040,20080.0,2484909.0,181537.186912644,20080.0,2484913.65,181649.686912644,112.5,0.0,515345,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,7,18768,20340.0,2484909.0,181537.186912644,20340.0,2484913.65,181649.686912644,112.5,0.0,516038,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,8,19496,20600.0,2484909.0,181537.186912644,20600.0,2484913.65,181649.686912644,112.5,0.0,516731,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,9,20224,22300.0,2484909.0,181537.186912644,22300.0,2484913.65,181649.686912644,112.5,0.0,517424,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,10,20952,22560.0,2484909.0,181537.186912644,22560.0,2484913.65,181649.686912644,112.5,0.0,518117,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,11,21680,22820.0,2484909.0,181537.186912644,22820.0,2484913.65,181649.686912644,112.5,0.0,518810,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,12,22408,23080.0,2484909.0,181537.186912644,23080.0,2484913.65,181649.686912644,112.5,0.0,519503,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,13,23136,23340.0,2484909.0,181537.186912644,23340.0,2484913.65,181649.686912644,112.5,0.0,520196,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,14,23864,23600.0,2484909.0,181537.186912644,23600.0,2484913.65,181649.686912644,112.5,0.0,520889,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,15,24592,23860.0,2484909.0,181537.186912644,23860.0,2484913.65,181649.686912644,112.5,0.0,521582,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,bottom,382,BOTTOM_PHI50,16,25320,24120.0,2484909.0,181537.186912644,24120.0,2484913.65,181649.686912644,112.5,0.0,522275,200013,0.4469202529063838
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,1,25899,19240.0,2484918.3,190362.459247499,19240.0,2484913.65,190469.459247499,107.0,0.0,522645,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,2,26294,19500.0,2484918.3,190362.459247499,19500.0,2484913.65,190469.459247499,107.0,0.0,522716,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,3,26689,19760.0,2484918.3,190362.459247499,19760.0,2484913.65,190469.459247499,107.0,0.0,522787,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,4,27084,23140.0,2484918.3,190362.459247499,23140.0,2484913.65,190469.459247499,107.0,0.0,522858,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,5,27479,23400.0,2484918.3,190362.459247499,23400.0,2484913.65,190469.459247499,107.0,0.0,522929,200006,0.3663743286423279
14,H14,main_span,44,2,CW2_GATE_44,gate,1233,GANTRY_PHI54,6,27874,23660.0,2484918.3,190362.459247499,23660.0,2484913.65,190469.459247499,107.0,0.0,523000,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,1,403,-24120.0,2655909.0,223648.475809119,-24120.0,2655913.65,223760.975809119,112.5,0.0,500387,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,2,1131,-23860.0,2655909.0,223648.475809119,-23860.0,2655913.65,223760.975809119,112.5,0.0,501080,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,3,1859,-23600.0,2655909.0,223648.475809119,-23600.0,2655913.65,223760.975809119,112.5,0.0,501773,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,4,2587,-23340.0,2655909.0,223648.475809119,-23340.0,2655913.65,223760.975809119,112.5,0.0,502466,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,5,3315,-23080.0,2655909.0,223648.475809119,-23080.0,2655913.65,223760.975809119,112.5,0.0,503159,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,6,4043,-22820.0,2655909.0,223648.475809119,-22820.0,2655913.65,223760.975809119,112.5,0.0,503852,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,7,4771,-22560.0,2655909.0,223648.475809119,-22560.0,2655913.65,223760.975809119,112.5,0.0,504545,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,8,5499,-22300.0,2655909.0,223648.475809119,-22300.0,2655913.65,223760.975809119,112.5,0.0,505238,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,9,6227,-20600.0,2655909.0,223648.475809119,-20600.0,2655913.65,223760.975809119,112.5,0.0,505931,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,10,6955,-20340.0,2655909.0,223648.475809119,-20340.0,2655913.65,223760.975809119,112.5,0.0,506624,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,11,7683,-20080.0,2655909.0,223648.475809119,-20080.0,2655913.65,223760.975809119,112.5,0.0,507317,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,12,8411,-19820.0,2655909.0,223648.475809119,-19820.0,2655913.65,223760.975809119,112.5,0.0,508010,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,13,9139,-19560.0,2655909.0,223648.475809119,-19560.0,2655913.65,223760.975809119,112.5,0.0,508703,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,14,9867,-19300.0,2655909.0,223648.475809119,-19300.0,2655913.65,223760.975809119,112.5,0.0,509396,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,15,10595,-19040.0,2655909.0,223648.475809119,-19040.0,2655913.65,223760.975809119,112.5,0.0,510089,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,bottom,403,BOTTOM_PHI50,16,11323,-18780.0,2655909.0,223648.475809119,-18780.0,2655913.65,223760.975809119,112.5,0.0,510782,200013,0.4469202529063838
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,1,11896,-23660.0,2655918.3,232671.179962876,-23660.0,2655913.65,232778.179962876,107.0,0.0,511134,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,2,12291,-23400.0,2655918.3,232671.179962876,-23400.0,2655913.65,232778.179962876,107.0,0.0,511205,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,3,12686,-23140.0,2655918.3,232671.179962876,-23140.0,2655913.65,232778.179962876,107.0,0.0,511276,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,4,13081,-19760.0,2655918.3,232671.179962876,-19760.0,2655913.65,232778.179962876,107.0,0.0,511347,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,5,13476,-19500.0,2655918.3,232671.179962876,-19500.0,2655913.65,232778.179962876,107.0,0.0,511418,200006,0.3663743286423279
15,H15,main_span,47,1,CW1_GATE_47,gate,1248,GANTRY_PHI54,6,13871,-19240.0,2655918.3,232671.179962876,-19240.0,2655913.65,232778.179962876,107.0,0.0,511489,200006,0.3663743286423279
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,1,14421,18780.0,2655909.0,223648.475809119,18780.0,2655913.65,223760.975809119,112.5,0.0,511901,200013,0.4469202529063838
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,2,15149,19040.0,2655909.0,223648.475809119,19040.0,2655913.65,223760.975809119,112.5,0.0,512594,200013,0.4469202529063838
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,3,15877,19300.0,2655909.0,223648.475809119,19300.0,2655913.65,223760.975809119,112.5,0.0,513287,200013,0.4469202529063838
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,4,16605,19560.0,2655909.0,223648.475809119,19560.0,2655913.65,223760.975809119,112.5,0.0,513980,200013,0.4469202529063838
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,5,17333,19820.0,2655909.0,223648.475809119,19820.0,2655913.65,223760.975809119,112.5,0.0,514673,200013,0.4469202529063838
15,H15,main_span,47,2,CW2_GATE_47,bottom,403,BOTTOM_PHI50,6,18061,20080.0,2655909.0,223648.475809119,20080.0,2655913.65,223760.975809119,112.5,0.0,515366,200013,0.4469202529063838
